frame_idx,track_id,x1,y1,x2,y2,confidence,Q_i,D_i,phi_i,theta_i,vq_score
230,1,138.81,0.0,185.25,118.23,0.5957,0.2979,7.48,4.4992,17.4251,0.1937
231,1,135.78,0.0,184.64,120.3,0.4331,0.2165,7.307,4.4221,17.4073,0.1408
232,1,134.39,0.0,184.72,120.23,0.5039,0.252,7.3134,4.4901,0.0,0.1677
233,1,136.52,0.0,187.29,120.29,0.7886,0.3943,7.3063,4.2723,0.0,0.2625
234,1,137.0,0.0,188.16,120.27,0.6377,0.3189,7.3074,4.2168,0.0,0.2123
235,1,133.99,0.0,186.36,119.89,0.8315,0.4158,7.341,4.4703,0.0,0.2767
236,1,131.32,0.09,182.4,115.46,0.5078,0.2539,7.7316,5.2579,164.804,0.0843
237,1,129.31,0.01,180.05,113.83,0.7642,0.3821,7.8865,5.634,160.5591,0.1268
238,-1,141.4,0.28,165.09,87.12,0.4321,0.216,11.5348,8.9471,0.0,0.1432
238,-1,141.68,0.21,164.81,61.1,0.2147,0.1074,20.3715,12.3079,0.0,0.0707
239,-1,139.71,0.11,162.84,58.71,0.4026,0.2013,21.888,12.7028,0.0,0.1326
240,1,129.48,0.0,169.06,92.78,0.6021,0.301,10.5274,8.5086,170.5803,0.0992
241,1,129.04,0.0,164.51,84.82,0.2386,0.1193,12.0173,9.6473,171.6189,0.0392
243,1,121.27,0.0,163.54,105.0,0.7861,0.3931,8.842,7.7265,11.1964,0.2584
244,1,119.8,0.0,162.48,109.63,0.7007,0.3503,8.3294,7.4034,12.0377,0.23
245,1,120.14,0.0,161.51,108.57,0.4358,0.2179,8.4429,7.5362,168.2275,0.072
246,1,116.92,0.0,158.56,110.75,0.7886,0.3943,8.2204,7.6705,20.3504,0.2535
247,-1,126.84,0.11,149.91,55.23,0.2966,0.1483,24.589,13.7969,0.0,0.0974
248,1,112.77,0.0,154.45,110.33,0.6069,0.3034,8.2734,8.17,121.3592,0.1001
249,1,110.44,0.09,152.07,108.14,0.5303,0.2651,8.5124,8.6186,164.1492,0.0874
250,1,108.09,0.34,150.59,107.51,0.4111,0.2056,8.587,8.8876,0.0,0.1362
251,1,103.58,0.28,148.4,109.95,0.6929,0.3464,8.3333,9.0855,19.848,0.2227
252,1,103.95,0.43,148.8,108.31,0.5796,0.2898,8.5074,9.165,168.2944,0.0954
253,1,103.69,0.32,150.12,111.08,0.6919,0.3459,8.2139,8.893,11.8226,0.2268
254,1,103.73,0.27,149.91,109.16,0.5591,0.2796,8.4145,9.0476,168.5779,0.092
255,1,101.48,0.29,149.0,111.39,0.4072,0.2036,8.1871,9.0697,14.6122,0.1327
256,1,93.82,0.19,140.51,112.35,0.4971,0.2485,8.1154,9.9938,67.6233,0.1131
257,1,95.36,0.14,141.98,111.09,0.4668,0.2334,8.2375,9.8889,161.4924,0.0766
258,1,93.27,0.12,140.29,110.18,0.2805,0.1403,8.3378,10.1805,156.4519,0.046
260,1,89.9,0.14,136.51,110.22,0.3025,0.1512,8.3459,10.6182,0.0,0.1
270,1,70.39,0.31,117.98,112.12,0.2822,0.1411,8.2261,12.914,74.5819,0.0583
271,1,68.84,0.3,115.68,112.72,0.6992,0.3496,8.1745,13.1325,0.0,0.23
272,1,68.84,0.35,114.93,112.64,0.7534,0.3767,8.1841,13.1842,0.0,0.2478
273,1,67.46,0.27,114.51,116.83,0.6748,0.3374,7.7893,13.1216,12.7589,0.2192
275,1,67.15,0.19,114.54,120.0,0.8296,0.4148,7.5117,13.0208,12.8225,0.2695
276,1,67.22,0.2,113.77,120.1,0.5342,0.2671,7.5047,13.0633,0.0,0.1758
277,1,65.67,0.29,111.64,117.81,0.5981,0.299,7.7113,13.3876,164.9849,0.097
278,1,62.91,0.22,111.59,125.51,0.4253,0.2127,7.0846,13.3264,13.8827,0.1378
279,1,62.24,0.33,109.45,122.38,0.4377,0.2188,7.3358,13.6019,166.1545,0.0709
280,1,59.87,0.36,108.27,127.34,0.5757,0.2878,6.9614,13.705,14.8641,0.186
284,1,53.12,0.66,99.44,124.04,0.6162,0.3081,7.2463,14.818,152.8436,0.0993
285,1,52.18,0.63,97.98,124.25,0.6523,0.3261,7.2354,14.9707,0.0,0.2137
286,1,51.65,0.44,98.42,128.47,0.8203,0.4102,6.9187,14.883,13.8526,0.2649
287,1,50.16,0.41,96.38,129.38,0.709,0.3545,6.8617,15.0998,0.0,0.2323
288,1,49.09,0.38,94.54,129.16,0.6538,0.3269,6.884,15.2964,0.0,0.2141
289,1,47.72,0.27,92.73,129.37,0.6646,0.3323,6.8764,15.5028,0.0,0.2175
291,1,46.17,0.19,92.59,135.29,0.6621,0.3311,6.4827,15.5317,15.0255,0.2129
292,1,46.09,3.14,91.73,136.88,0.2949,0.1474,6.3852,15.5791,0.0,0.0965
293,1,45.73,1.25,91.95,137.81,0.4243,0.2122,6.3285,15.581,0.0,0.1388
294,1,45.66,0.77,92.21,139.38,0.2295,0.1148,6.234,15.5582,0.0,0.0751
296,1,46.5,1.34,91.79,136.36,0.3408,0.1704,6.4164,15.5524,165.009,0.0547
297,1,46.99,0.71,94.16,142.0,0.2095,0.1047,6.0759,15.3291,15.828,0.0673
307,-1,55.16,1.34,97.59,113.7,0.2018,0.1009,8.154,15.1315,0.0,0.0661
310,-1,55.09,0.56,99.0,147.38,0.3345,0.1673,5.7606,14.467,0.0,0.1097
311,12,58.35,1.01,96.33,127.74,0.457,0.2285,6.9613,14.592,0.0,0.1499
314,12,54.78,7.05,99.37,155.86,0.6782,0.6782,5.3537,14.5471,17.6746,0.4342
317,12,56.8,8.58,102.77,163.41,0.5137,0.5137,5.0245,14.3414,19.3001,0.3275
318,12,55.37,13.78,102.21,172.46,0.6895,0.6895,4.6879,14.7526,20.2367,0.4666
321,12,53.22,17.44,101.78,183.48,0.3738,0.3738,4.3304,15.3821,21.7886,0.2692
322,12,55.35,29.01,99.59,179.48,0.248,0.248,4.4558,15.2025,159.072,0.0978
323,12,53.91,18.08,100.74,178.01,0.4253,0.4253,4.5039,15.1579,0.0,0.3067
326,12,58.68,32.21,102.73,177.66,0.3567,0.3567,4.5051,14.7136,0.0,0.2574
327,12,56.9,21.57,104.12,176.55,0.5747,0.5747,4.5424,14.6914,0.0,0.4119
328,12,56.03,18.24,104.49,176.45,0.6909,0.6909,4.5465,14.7191,0.0,0.4948
330,12,56.83,27.42,103.6,176.92,0.4253,0.4253,4.531,14.7445,0.0,0.3055
336,12,59.22,32.94,110.46,193.42,0.3887,0.3887,4.025,15.033,23.2905,0.2947
337,12,59.22,29.86,112.14,193.97,0.3081,0.3081,4.0081,14.9676,0.0,0.2427
338,12,59.66,21.35,115.28,193.43,0.542,0.542,4.0179,14.7217,0.0,0.4264
339,12,58.89,17.93,118.88,203.29,0.8433,0.8433,3.7643,15.2308,24.3577,0.6662
340,12,58.63,16.53,120.27,206.19,0.4678,0.4678,3.6947,15.3833,0.0,0.3877
341,12,59.88,15.71,122.19,208.7,0.314,0.314,3.6336,15.4039,0.0,0.2628
342,12,60.49,15.87,122.77,210.13,0.8433,0.8433,3.6003,15.4533,0.0,0.7094
343,12,61.27,14.32,125.33,215.14,0.3933,0.3933,3.4885,15.6899,26.6918,0.3226
345,12,62.71,15.6,124.99,211.72,0.7192,0.7192,3.5604,15.3474,0.0,0.609
347,12,65.32,15.88,128.02,212.67,0.3887,0.3887,3.5338,15.1335,0.0,0.3306
348,12,67.22,16.36,130.01,214.2,0.7568,0.7568,3.497,15.0665,0.0,0.6475
349,12,67.65,16.43,131.85,220.56,0.7129,0.7129,3.3646,15.525,26.9513,0.5962
350,12,68.21,16.63,132.56,222.28,0.395,0.395,3.3297,15.6236,0.0,0.3464
351,12,70.61,16.59,132.69,214.98,0.8271,0.8271,3.4745,14.8311,153.3044,0.4347
352,12,70.73,16.08,135.04,222.48,0.8818,0.8818,3.321,15.407,27.2281,0.7421
353,-1,125.44,32.24,147.38,52.49,0.2974,0.2974,27.1643,14.245,0.0,0.1952
354,12,74.89,16.41,138.4,221.64,0.7754,0.7754,3.3304,14.9774,0.0,0.6808
355,12,76.09,16.48,139.52,223.31,0.877,0.877,3.296,15.0358,0.0,0.7739
356,12,77.36,20.3,139.78,224.83,0.8584,0.8584,3.2658,15.1188,0.0,0.7609
357,12,77.65,21.9,140.81,230.4,0.8618,0.8618,3.1624,15.6278,28.307,0.7407
358,12,78.42,16.94,143.88,233.84,0.2805,0.2805,3.0988,15.8278,0.0,0.2546
359,12,79.86,16.31,146.12,237.02,0.8506,0.8506,3.0419,16.0209,0.0,0.7781
360,12,83.88,16.6,151.21,240.57,0.8218,0.8218,2.9767,16.069,0.0,0.7589
361,12,87.78,16.88,157.04,245.54,0.8647,0.8647,2.8916,16.2978,0.0,0.808
362,12,88.51,17.08,157.65,245.56,0.7241,0.7241,2.8905,16.2566,0.0,0.6768
363,12,91.56,17.41,161.4,248.24,0.8496,0.8496,2.8455,16.3562,0.0,0.799
364,12,93.07,18.08,162.82,249.74,0.8452,0.8452,2.8214,16.4462,0.0,0.7975
365,12,95.38,17.41,167.19,255.4,0.7471,0.7471,2.7359,16.937,0.0,0.7128
366,12,98.15,17.32,170.49,257.3,0.7656,0.7656,2.7063,17.0126,0.0,0.7334
367,12,107.51,18.02,180.38,254.19,0.7002,0.7002,2.7413,16.1925,0.0,0.6684
368,12,104.16,18.37,175.21,252.6,0.647,0.647,2.7676,16.1796,0.0,0.6154
369,12,103.27,18.03,172.5,251.39,0.5352,0.5352,2.7868,16.1149,0.0,0.5077
370,12,104.34,18.54,171.22,249.12,0.7871,0.7871,2.8203,15.8402,0.0,0.7435
371,12,106.73,18.54,172.71,249.89,0.8062,0.8062,2.8071,15.8416,0.0,0.763
372,12,112.44,18.53,177.39,249.22,0.834,0.834,2.8126,15.5254,0.0,0.7891
373,12,115.97,18.43,180.31,249.78,0.6021,0.6021,2.8019,15.4666,0.0,0.5706
374,12,120.59,18.66,184.33,249.59,0.7305,0.7305,2.8019,15.2863,0.0,0.6925
375,12,125.48,17.72,189.15,248.38,0.8477,0.8477,2.8171,14.978,0.0,0.8023
376,12,128.87,18.85,192.3,249.03,0.7808,0.7808,2.8059,14.977,0.0,0.7401
377,12,133.01,19.27,196.52,249.25,0.8467,0.8467,2.801,14.915,0.0,0.8032
378,12,135.77,19.61,200.23,252.67,0.7271,0.7271,2.7502,15.3141,0.0,0.6942
379,12,141.15,19.64,207.44,254.13,0.7949,0.7949,2.7282,15.4405,0.0,0.7611
380,12,144.45,27.04,209.4,251.51,0.7871,0.7871,2.7654,15.0767,0.0,0.7502
381,12,147.01,25.44,214.4,251.59,0.8789,0.8789,2.7642,15.0818,0.0,0.8378
382,12,151.78,43.46,216.86,251.06,0.6235,0.6235,2.7721,15.0222,0.0,0.5938
383,12,150.63,30.3,223.24,255.45,0.501,0.501,2.7098,15.6253,0.0,0.4808
384,12,149.62,26.49,224.81,253.76,0.7725,0.7725,2.7337,15.403,0.0,0.7392
384,15,140.77,160.59,230.97,254.53,0.3345,0.3345,2.7226,15.4949,0.0,0.3205
385,12,152.58,25.87,231.68,257.67,0.4912,0.4912,2.6801,15.9774,0.0,0.4731
385,15,144.79,160.48,237.88,257.26,0.7051,0.7051,2.6856,15.9124,0.0,0.6786
386,15,148.05,160.45,241.95,257.73,0.8535,0.8535,2.6802,16.0304,0.0,0.8219
387,12,155.87,24.04,238.11,257.72,0.8516,0.8516,2.681,16.0658,0.0,0.82
388,17,286.31,16.51,358.96,174.32,0.8027,0.4013,4.776,20.0638,0.0,0.2714
388,12,155.21,23.37,238.29,256.82,0.8369,0.8369,2.6933,15.9431,0.0,0.8046
389,17,285.97,14.75,357.52,170.4,0.8262,0.4131,4.9143,19.8559,160.0193,0.1342
389,12,156.5,22.19,240.62,257.06,0.6133,0.6133,2.6907,16.0116,0.0,0.5898
389,15,150.9,159.88,243.79,256.5,0.603,0.603,2.698,15.9129,0.0,0.5794
390,17,288.74,13.6,359.4,168.5,0.7832,0.3916,4.9962,20.1038,0.0,0.2533
390,12,158.93,20.36,243.46,256.58,0.6992,0.6992,2.6985,16.0095,0.0,0.6717
391,17,289.64,12.24,359.57,167.07,0.5757,0.2878,5.0539,20.1412,0.0,0.186
391,12,163.67,21.42,247.74,256.49,0.876,0.876,2.702,16.1198,0.0,0.8409
392,17,284.39,11.43,352.45,163.34,0.3933,0.3933,5.1755,19.2931,143.3994,0.1237
393,17,280.37,10.81,348.98,166.16,0.6489,0.6489,5.0461,18.8729,25.6506,0.3997
393,12,176.82,20.72,259.2,255.65,0.6738,0.6738,2.7223,16.4573,0.0,0.6446
394,17,278.34,10.25,346.19,166.62,0.4854,0.4854,5.0179,18.5768,0.0,0.3152
394,12,184.32,20.77,264.15,253.73,0.6724,0.6724,2.7551,16.5059,0.0,0.6403
395,17,272.63,9.6,340.32,167.22,0.5776,0.5776,4.971,17.8521,0.0,0.378
395,12,191.63,20.04,269.91,256.23,0.3857,0.3857,2.7265,17.146,0.0,0.3683
396,17,270.58,9.5,337.51,167.67,0.5156,0.5156,4.9442,17.5518,0.0,0.3396
396,12,199.12,20.79,275.93,260.67,0.7925,0.7925,2.6734,18.0459,0.0,0.7612
397,17,266.47,9.21,332.84,168.05,0.6548,0.6548,4.9129,16.9977,0.0,0.4346
398,17,262.01,9.51,327.56,168.02,0.6123,0.6123,4.896,16.3687,0.0,0.4084
398,12,205.92,21.84,281.31,263.06,0.7334,0.7334,2.6492,18.6804,0.0,0.7059
399,17,268.24,9.74,331.32,168.59,0.4045,0.4045,4.893,17.0278,0.0,0.2695
399,12,212.47,21.26,287.21,260.01,0.7334,0.7334,2.699,18.7346,0.0,0.701
400,17,261.83,9.94,323.74,168.35,0.4863,0.4863,4.8763,16.119,0.0,0.3258
400,12,213.36,21.6,287.23,258.63,0.668,0.668,2.7186,18.6131,0.0,0.6369
401,17,260.92,10.5,321.05,168.73,0.7739,0.7739,4.8557,15.8967,0.0,0.521
401,12,215.25,21.54,288.93,257.37,0.8384,0.8384,2.7388,18.5979,0.0,0.7971
402,17,261.22,10.91,319.69,168.7,0.4111,0.4111,4.855,15.8271,0.0,0.2768
402,12,217.59,21.87,291.55,255.79,0.7832,0.7832,2.7649,18.6017,0.0,0.7419
403,17,256.47,10.33,314.81,168.32,0.3804,0.3804,4.8527,15.1902,0.0,0.2566
403,12,219.03,14.8,295.98,255.11,0.6909,0.6909,2.7793,18.7424,0.0,0.653
404,17,258.6,9.61,298.99,114.99,0.6299,0.6299,8.0052,14.4611,167.7886,0.2033
404,12,230.52,91.89,289.25,255.14,0.7124,0.7124,2.7829,18.9224,0.0,0.6727
405,17,265.93,8.71,291.52,72.8,0.4883,0.4883,15.6059,16.9548,173.7678,0.1557
405,12,224.47,54.52,297.9,255.24,0.6782,0.6782,2.7838,19.0306,0.0,0.6402
406,12,222.62,34.52,304.22,254.86,0.7544,0.7544,2.7931,19.162,0.0,0.711
407,12,218.47,15.9,307.01,255.08,0.7363,0.7363,2.7888,19.1324,0.0,0.6944
408,12,221.07,21.05,309.03,255.0,0.7725,0.7725,2.7941,19.3024,0.0,0.7277
409,12,223.75,23.6,312.34,254.61,0.8867,0.8867,2.8052,19.4985,0.0,0.8337
410,12,223.96,19.68,314.96,253.92,0.6592,0.6592,2.8179,19.5431,0.0,0.6186
411,12,225.52,21.76,316.15,252.2,0.7832,0.7832,2.8456,19.4858,0.0,0.7322
412,12,227.18,23.05,318.31,252.48,0.4368,0.4368,2.8453,19.6703,0.0,0.4082
413,12,230.92,22.87,322.51,252.78,0.8862,0.8862,2.8489,20.0302,0.0,0.8271
413,34,222.84,2.28,270.92,145.29,0.5498,0.2749,5.754,9.5111,0.0,0.182
414,12,235.68,22.67,327.07,251.8,0.8286,0.8286,2.8733,20.3364,0.0,0.7701
414,34,218.45,2.17,266.68,145.05,0.384,0.192,5.7559,8.9072,0.0,0.1272
415,12,241.38,22.38,332.78,251.62,0.8525,0.8525,2.8887,20.819,0.0,0.7898
415,34,213.21,2.33,261.61,144.76,0.4534,0.2267,5.7592,8.1833,0.0,0.1504
416,12,247.07,18.79,340.75,253.14,0.7104,0.7104,2.8821,21.5601,0.0,0.6576
416,34,210.12,2.6,259.64,147.42,0.4717,0.2359,5.6172,7.8415,21.8361,0.1509
417,12,251.0,20.7,342.6,252.16,0.8853,0.8853,2.9037,21.7376,0.0,0.8167
417,34,208.72,3.19,258.48,147.99,0.7559,0.378,5.5861,7.6671,0.0,0.2508
418,12,255.95,21.04,346.16,251.51,0.8452,0.8452,2.9241,22.073,0.0,0.7768
418,34,206.8,3.58,257.04,147.95,0.8252,0.4126,5.5847,7.4304,0.0,0.2739
419,12,260.98,19.63,351.14,251.74,0.6245,0.6245,2.9336,22.5551,0.0,0.5725
419,34,205.64,3.81,255.7,145.76,0.8604,0.4302,5.6932,7.2371,160.667,0.1423
420,12,264.15,21.17,351.87,251.28,0.8535,0.8535,2.9458,22.7007,0.0,0.7807
420,34,204.0,3.3,254.74,145.33,0.8477,0.4239,5.7129,7.0516,0.0,0.2815
421,12,268.27,21.24,354.13,250.37,0.668,0.668,2.9683,22.9303,0.0,0.6087
421,34,203.62,2.94,255.13,145.08,0.8667,0.4334,5.726,7.0514,0.0,0.2878
422,12,273.45,21.76,357.79,249.76,0.7822,0.3911,2.99,23.3041,0.0,0.3549
422,34,202.35,2.18,254.29,144.61,0.8535,0.4268,5.7486,6.9012,0.0,0.2835
423,12,276.56,21.61,359.97,249.54,0.8306,0.4153,3.001,23.5409,0.0,0.376
423,34,200.05,1.12,252.75,144.02,0.8086,0.4043,5.7762,6.6289,0.0,0.2686
424,12,277.95,21.29,360.0,249.01,0.8477,0.4239,3.0113,23.5705,0.0,0.3832
424,34,196.72,0.4,250.09,143.94,0.7559,0.378,5.7752,6.2045,0.0,0.2512
425,12,278.88,21.56,360.0,250.31,0.8403,0.4202,2.9925,23.7097,0.0,0.3807
425,34,195.12,0.14,247.7,141.21,0.7407,0.3704,5.9201,5.9347,160.0412,0.1228
426,12,279.26,22.05,360.0,249.51,0.8711,0.4355,3.0054,23.6697,0.0,0.394
426,34,193.47,0.05,244.83,138.35,0.7847,0.3923,6.0793,5.658,159.9983,0.1301
427,12,279.37,22.07,359.62,249.21,0.7612,0.3806,3.0097,23.635,0.0,0.3441
427,34,191.67,0.46,241.9,136.08,0.5488,0.2744,6.2109,5.3839,157.9244,0.0911
428,12,279.83,22.27,359.19,248.74,0.8452,0.4226,3.0171,23.6024,0.0,0.3817
428,34,188.36,0.14,236.81,132.82,0.6943,0.3472,6.4089,4.9315,156.0211,0.1153
429,12,279.71,22.35,358.79,249.5,0.8584,0.4292,3.0045,23.6325,0.0,0.3883
429,34,185.94,0.04,233.28,132.51,0.5166,0.2583,6.425,4.5483,0.0,0.1719
430,12,280.36,22.3,358.54,248.87,0.8506,0.4253,3.0149,23.606,0.0,0.3842
430,34,179.41,0.05,227.05,133.14,0.7656,0.3828,6.3772,3.6749,66.8773,0.1774
431,12,279.93,22.57,357.49,249.38,0.834,0.417,3.0048,23.5719,0.0,0.3773
431,34,181.69,0.06,227.9,132.53,0.4971,0.2485,6.4181,3.9144,0.0,0.1655
432,12,281.19,21.65,357.79,248.28,0.8735,0.4368,3.0242,23.5672,0.0,0.3941
432,34,181.78,0.02,226.78,132.81,0.6323,0.3161,6.3994,3.8308,0.0,0.2105
433,12,282.43,20.1,358.07,246.38,0.8755,0.4377,3.0565,23.5048,0.0,0.3932
433,34,179.75,0.06,223.91,133.18,0.5767,0.2883,6.3733,3.4921,0.0,0.1921
434,12,283.09,18.69,357.23,242.98,0.8945,0.4472,3.1114,23.2562,0.0,0.3987
434,34,175.68,0.13,219.59,134.04,0.6113,0.3056,6.3152,2.904,0.0,0.2036
435,12,282.98,16.95,356.05,240.87,0.8989,0.4495,3.1446,23.0452,0.0,0.3989
435,34,173.13,0.06,216.93,134.34,0.5371,0.2686,6.2946,2.5622,0.0,0.1789
436,12,283.68,16.14,355.08,237.13,0.8804,0.4402,3.2081,22.7753,0.0,0.3872
436,34,170.86,0.0,214.81,135.03,0.7002,0.3501,6.2504,2.246,0.0,0.2333
437,12,284.3,15.29,352.87,229.4,0.8818,0.8818,3.3451,22.1816,152.5711,0.4668
437,34,168.8,0.11,212.97,133.86,0.708,0.354,6.3225,2.1338,0.0,0.2359
438,12,284.92,14.44,351.97,225.23,0.8594,0.8594,3.4244,21.9018,0.0,0.7328
438,34,166.7,0.2,211.19,132.96,0.79,0.395,6.3789,2.0382,0.0,0.2633
439,12,285.4,14.15,350.31,219.07,0.8711,0.8711,3.5465,21.4624,153.9583,0.4391
439,34,161.06,0.24,206.78,132.31,0.7456,0.3728,6.4194,1.7688,0.0,0.2485
440,12,285.74,13.32,349.77,216.31,0.8906,0.8906,3.6043,21.2895,0.0,0.7392
440,34,161.92,0.12,208.12,131.2,0.7583,0.3791,6.4925,1.9723,0.0,0.2527
441,12,286.51,12.66,348.9,210.69,0.8701,0.8701,3.7279,20.9678,155.3534,0.4184
441,34,160.51,0.07,208.12,133.32,0.7822,0.3911,6.3546,1.6525,15.7295,0.2558
442,12,286.3,12.06,348.29,209.29,0.8604,0.8604,3.7585,20.8457,0.0,0.6972
442,34,160.3,0.01,207.76,130.51,0.8237,0.4118,6.5383,2.0196,165.3495,0.1372
443,12,286.46,11.96,348.19,208.8,0.8413,0.8413,3.7699,20.8228,0.0,0.6805
