view,frame_idx,shot_id,accepted,max_redund_score,epsilon_used,num_persons_t,num_persons_j,fallback_triggered
view1,162,1,0,0.9758,0.9705,0,0,1
view1,163,1,1,0.9677,0.9684,0,0,1
view1,164,1,0,0.9895,0.9675,1,0,1
view1,165,1,0,0.9702,0.961,1,0,1
view1,166,1,0,0.9694,0.9582,1,0,1
view1,167,1,1,0.9187,0.9373,1,0,1
view1,168,1,0,0.9901,0.9284,1,1,0
view1,169,1,0,0.9781,0.9262,1,1,0
view1,170,1,0,0.9839,0.9247,1,1,0
view1,171,1,0,0.9772,0.9191,1,1,0
view1,172,1,0,0.9819,0.9154,1,1,0
view1,173,1,0,0.9863,0.9113,1,1,0
view1,174,1,0,0.984,0.9073,1,1,0
view1,175,1,0,0.9772,0.9059,1,1,0
view1,176,1,0,0.9759,0.9016,1,1,0
view1,177,1,0,0.9701,0.8963,1,1,0
view1,178,1,0,0.9757,0.893,1,1,0
view1,179,1,0,0.9768,0.8904,1,1,0
view1,180,1,0,0.9747,0.8887,1,1,0
view1,181,1,0,0.9754,0.8864,1,1,0
view1,182,1,0,0.971,0.8854,1,1,0
view1,183,1,0,0.9737,0.8851,1,1,0
view1,184,1,0,0.9664,0.884,1,1,0
view1,185,1,0,0.9706,0.8819,1,1,0
view1,186,1,0,0.9711,0.8815,1,1,0
view1,187,1,0,0.9712,0.8804,1,1,0
view1,188,1,0,0.968,0.8784,1,1,0
view1,189,1,0,0.965,0.8772,1,1,0
view1,190,1,0,0.9615,0.8735,1,1,0
view1,191,1,0,0.9514,0.8714,1,1,0
view1,192,1,0,0.9628,0.8696,1,1,0
view1,193,1,0,0.9626,0.8673,1,1,0
view1,194,1,0,0.9561,0.8651,1,1,0
view1,195,1,0,0.9559,0.8619,1,1,0
view1,196,1,0,0.9619,0.8584,1,1,0
view1,197,1,0,0.9576,0.8549,1,1,0
view1,198,1,0,0.9599,0.8545,1,1,0
view1,199,1,0,0.9623,0.8531,1,1,0
view1,200,1,0,0.9609,0.8531,1,1,0
view1,201,1,0,0.9704,0.8524,1,1,0
view1,202,1,0,0.9677,0.852,1,1,0
view1,203,1,0,0.9671,0.8518,1,1,0
view1,204,1,0,0.9719,0.8512,1,1,0
view1,205,1,0,0.9762,0.8493,1,1,0
view1,206,1,0,0.9693,0.8466,1,1,0
view1,207,1,0,0.9708,0.8446,1,1,0
view1,208,1,0,0.9687,0.8421,1,1,0
view1,209,1,0,0.9569,0.8389,1,1,0
view1,210,1,0,0.9018,0.8342,0,1,1
view1,211,1,0,0.9537,0.831,1,1,0
view1,212,1,0,0.9601,0.8285,1,1,0
view1,213,1,0,0.9613,0.8265,1,1,0
view1,214,1,0,0.9723,0.8262,1,1,0
view1,215,1,0,0.9694,0.8259,1,1,0
view1,216,1,0,0.9574,0.8244,1,1,0
view1,217,1,0,0.9319,0.8231,0,1,1
view1,218,1,0,0.9727,0.8229,1,1,0
view1,219,1,0,0.9273,0.8213,0,1,1
view1,220,1,0,0.9291,0.8204,0,1,1
view1,221,1,0,0.9372,0.8202,0,1,1
view1,222,1,0,0.9325,0.8202,0,1,1
view1,223,1,0,0.9127,0.8199,0,1,1
view1,224,1,0,0.9508,0.8199,1,1,0
view1,225,1,0,0.9262,0.82,0,1,1
view1,226,1,0,0.9533,0.8197,1,1,0
view1,227,1,0,0.9533,0.8195,1,1,0
view1,228,1,0,0.9523,0.8186,1,1,0
view1,229,1,0,0.9425,0.8177,1,1,0
view1,230,1,0,0.9523,0.8167,1,1,0
view1,231,1,0,0.9541,0.8153,1,1,0
view1,232,1,0,0.95,0.8137,1,1,0
view1,233,1,0,0.9549,0.8124,1,1,0
view1,234,1,0,0.9516,0.8115,1,1,0
view1,235,1,0,0.9517,0.81,1,1,0
view1,236,1,0,0.9517,0.8091,1,1,0
view1,237,1,0,0.9517,0.8086,1,1,0
view1,238,1,0,0.9177,0.809,0,1,1
view1,239,1,0,0.9534,0.8093,1,1,0
view1,240,1,0,0.9502,0.8093,1,1,0
view1,241,1,0,0.9348,0.8094,0,1,1
view1,242,1,0,0.9248,0.8098,0,1,1
view1,243,1,0,0.9588,0.8104,1,1,0
view1,244,1,0,0.9588,0.8107,1,1,0
view1,245,1,0,0.9565,0.8112,1,1,0
view1,246,1,0,0.9478,0.8116,1,1,0
view1,247,1,0,0.9068,0.8122,0,0,1
view1,248,1,0,0.9551,0.8122,1,1,0
view1,249,1,0,0.9516,0.8123,1,1,0
view1,250,1,0,0.9523,0.812,1,1,0
view1,251,1,0,0.9603,0.8123,1,1,0
view1,252,1,0,0.9569,0.8126,1,1,0
view1,253,1,0,0.9585,0.8126,1,1,0
view1,254,1,0,0.9556,0.8127,1,1,0
view1,255,1,0,0.9199,0.8129,0,1,1
view1,256,1,0,0.9563,0.8132,1,1,0
view1,257,1,0,0.9396,0.8136,1,1,0
view1,258,1,0,0.9228,0.8141,0,0,1
view1,259,1,0,0.9204,0.8146,0,0,1
view1,260,1,0,0.94,0.8152,0,0,1
view1,261,1,0,0.9218,0.8158,0,0,1
view1,262,1,0,0.9332,0.8163,0,0,1
view1,263,1,0,0.9313,0.8169,0,0,1
view1,264,1,0,0.9198,0.8174,0,0,1
view1,265,1,0,0.8968,0.8177,0,0,1
view1,266,1,0,0.8778,0.8178,0,0,1
view1,267,1,0,0.8954,0.8181,0,0,1
view1,268,1,0,0.9073,0.8185,0,0,1
view1,269,1,0,0.9067,0.8188,0,0,1
view1,270,1,0,0.9017,0.8191,0,0,1
view1,271,1,0,0.948,0.8196,1,1,0
view1,272,1,0,0.9466,0.82,1,1,0
view1,273,1,0,0.9425,0.8203,1,1,0
view1,274,1,0,0.924,0.8208,0,0,1
view1,275,1,0,0.946,0.8212,1,1,0
view1,276,1,0,0.9456,0.8217,1,1,0
view1,277,1,0,0.9438,0.8221,1,1,0
view1,278,1,0,0.9295,0.8226,0,0,1
view1,279,1,0,0.9399,0.823,1,1,0
view1,280,1,0,0.9414,0.8235,1,1,0
view1,281,1,0,0.9384,0.8239,0,0,1
view1,282,1,0,0.9155,0.8242,0,0,1
view1,283,1,0,0.9246,0.8246,0,0,1
view1,284,1,0,0.9427,0.825,1,1,0
view1,285,1,0,0.9255,0.8254,1,1,0
view1,286,1,0,0.9326,0.8258,1,1,0
view1,287,1,0,0.9324,0.8262,1,1,0
view1,288,1,0,0.9082,0.8265,1,1,0
view1,289,1,0,0.9192,0.8269,1,0,1
view1,290,1,0,0.9107,0.8271,0,0,1
view1,291,1,0,0.9435,0.8275,1,1,0
view1,292,1,0,0.923,0.8278,0,0,1
view1,293,1,0,0.9313,0.8282,1,1,0
view1,294,1,0,0.9209,0.8285,0,0,1
view1,295,1,0,0.9293,0.8288,0,0,1
view1,296,1,0,0.9488,0.8292,0,0,1
view1,297,1,0,0.9397,0.8295,0,0,1
view1,298,1,0,0.9289,0.8298,0,0,1
view1,299,1,0,0.9469,0.8302,0,0,1
view1,300,2,1,0.0,0.85,0,0,0
view1,301,2,0,0.9828,0.85,0,0,1
view1,302,2,0,0.9552,0.9552,0,0,1
view1,303,2,0,0.9717,0.9586,0,0,1
view1,304,2,0,0.9697,0.96,0,0,1
view1,305,2,0,0.9746,0.9618,0,0,1
view1,306,2,0,0.9646,0.9612,0,0,1
view1,307,2,0,0.9645,0.9609,0,0,1
view1,308,2,0,0.9744,0.9619,0,0,1
view1,309,2,0,0.9722,0.9626,0,0,1
view1,310,2,0,0.9729,0.9632,0,0,1
view1,311,2,1,0.9613,0.9622,1,0,1
view1,312,2,0,0.9872,0.9616,0,1,1
view1,313,2,0,0.9825,0.9621,0,1,1
view1,314,2,0,0.9865,0.9613,1,1,0
view1,315,2,0,0.9772,0.9619,0,1,1
view1,316,2,0,0.9744,0.9612,0,1,1
view1,317,2,0,0.9857,0.9597,1,1,0
view1,318,2,0,0.9851,0.96,1,1,0
view1,319,2,0,0.9639,0.9597,0,1,1
view1,320,2,0,0.9672,0.9596,0,1,1
view1,321,2,0,0.9763,0.9588,1,1,0
view1,322,2,0,0.9653,0.9578,0,1,1
view1,323,2,0,0.9853,0.9579,1,1,0
view1,324,2,0,0.9684,0.9578,0,1,1
view1,325,2,0,0.961,0.9572,0,1,1
view1,326,2,0,0.9835,0.9571,1,1,0
view1,327,2,0,0.9832,0.9574,1,1,0
view1,328,2,0,0.9858,0.9577,1,1,0
view1,329,2,0,0.9664,0.9576,0,1,1
view1,330,2,0,0.9813,0.9569,1,1,0
view1,331,2,0,0.9588,0.9563,0,1,1
view1,332,2,0,0.9606,0.9557,0,1,1
view1,333,2,0,0.9678,0.9558,0,0,1
view1,334,2,0,0.9628,0.9554,0,1,1
view1,335,2,0,0.964,0.9553,0,1,1
view1,336,2,0,0.9771,0.9553,1,1,0
view1,337,2,0,0.96,0.955,0,0,1
view1,338,2,0,0.9756,0.9545,1,1,0
view1,339,2,0,0.9742,0.9539,1,1,0
view1,340,2,0,0.9764,0.954,1,1,0
view1,341,2,0,0.9551,0.9535,0,1,1
view1,342,2,0,0.9669,0.952,1,1,0
view1,343,2,0,0.9721,0.9515,1,1,0
view1,344,2,1,0.9427,0.9498,0,1,1
view1,345,2,0,0.9777,0.9498,1,0,1
view1,346,2,0,0.9758,0.9483,0,0,1
view1,347,2,0,0.9735,0.946,0,0,1
view1,348,2,0,0.968,0.9451,1,0,1
view1,349,2,0,0.9706,0.9447,1,1,0
view1,350,2,0,0.959,0.9437,0,0,1
view1,351,2,0,0.9638,0.9427,1,1,0
view1,352,2,0,0.963,0.9421,1,1,0
view1,353,2,0,0.9412,0.9402,0,0,1
view1,354,2,0,0.9642,0.9398,1,1,0
view1,355,2,0,0.9687,0.9396,1,1,0
view1,356,2,0,0.966,0.9392,1,1,0
view1,357,2,0,0.955,0.9378,1,1,0
view1,358,2,0,0.9441,0.9354,1,1,0
view1,359,2,0,0.9453,0.9324,1,1,0
view1,360,2,0,0.9444,0.9302,1,1,0
view1,361,2,0,0.9351,0.9271,1,1,0
view1,362,2,0,0.9323,0.9238,1,1,0
view1,363,2,0,0.931,0.9203,1,1,0
view1,364,2,0,0.9381,0.9185,1,1,0
view1,365,2,0,0.9425,0.917,1,1,0
view1,366,2,0,0.9419,0.9155,1,1,0
view1,367,2,0,0.937,0.9138,1,1,0
view1,368,2,0,0.9223,0.9108,1,1,0
view1,369,2,0,0.9192,0.9077,1,1,0
view1,370,2,0,0.9097,0.9035,1,1,0
view1,371,2,0,0.9319,0.9019,1,1,0
view1,372,2,0,0.928,0.899,1,1,0
view1,373,2,0,0.9069,0.8943,1,1,0
view1,374,2,0,0.9232,0.8916,1,1,0
view1,375,2,0,0.9255,0.8896,1,1,0
view1,376,2,0,0.9064,0.886,1,1,0
view1,377,2,0,0.9039,0.8823,1,1,0
view1,378,2,0,0.8949,0.8779,1,1,0
view1,379,2,0,0.9054,0.8742,1,1,0
view1,380,2,0,0.9064,0.8712,1,1,0
view1,381,2,0,0.8932,0.8675,1,1,0
view1,382,2,0,0.8851,0.8634,1,1,0
view1,383,2,0,0.9013,0.8611,2,1,0
view1,384,2,0,0.9008,0.8587,1,1,0
view1,385,2,0,0.9068,0.8567,3,1,0
view1,386,2,0,0.8955,0.8547,1,1,0
view1,387,2,0,0.903,0.8531,2,1,0
view1,388,2,0,0.9146,0.8522,2,1,0
view1,389,2,0,0.8999,0.8506,2,1,0
view1,390,2,0,0.9033,0.849,2,1,0
view1,391,2,0,0.8986,0.8471,2,1,0
view1,392,2,0,0.891,0.845,3,1,0
view1,393,2,0,0.895,0.8429,2,1,0
view1,394,2,0,0.9056,0.8417,2,1,0
view1,395,2,0,0.9098,0.8408,2,1,0
view1,396,2,0,0.9185,0.8401,2,1,0
view1,397,2,0,0.912,0.8393,2,1,0
view1,398,2,0,0.9045,0.8381,2,1,0
view1,399,2,0,0.9036,0.837,1,1,0
view1,400,2,0,0.9169,0.8364,2,1,0
view1,401,2,0,0.9203,0.836,2,1,0
view1,402,2,0,0.9234,0.8359,2,1,0
view1,403,2,0,0.9305,0.8359,2,1,0
view1,404,2,0,0.9286,0.8359,2,1,0
view1,405,2,0,0.9252,0.8357,2,1,0
view1,406,2,0,0.9344,0.8359,1,1,0
view1,407,2,0,0.9357,0.8361,1,1,0
view1,408,2,0,0.9373,0.8363,1,1,0
view1,409,2,0,0.9425,0.8366,1,1,0
view1,410,2,0,0.9264,0.8365,3,1,0
view1,411,2,0,0.9208,0.8362,1,1,0
view1,412,2,0,0.8567,0.8357,0,1,1
view1,413,2,0,0.9236,0.8355,2,1,0
view1,414,2,0,0.9168,0.8351,2,1,0
view1,415,2,0,0.9094,0.8345,2,1,0
view1,416,2,0,0.9035,0.8337,2,1,0
view1,417,2,0,0.8856,0.8321,2,1,0
view1,418,2,0,0.9114,0.8315,2,1,0
view1,419,2,0,0.9064,0.8309,3,1,0
view1,420,2,0,0.8984,0.83,2,1,0
view1,421,2,0,0.9091,0.8296,2,1,0
view1,422,2,0,0.9044,0.829,2,1,0
view1,423,2,0,0.9026,0.8282,2,1,0
view1,424,2,0,0.9005,0.8275,2,1,0
view1,425,2,0,0.8956,0.8266,2,1,0
view1,426,2,0,0.899,0.826,2,1,0
view1,427,2,0,0.9021,0.8255,2,1,0
view1,428,2,0,0.9036,0.8251,2,1,0
view1,429,2,0,0.8925,0.8243,2,1,0
view1,430,2,0,0.8756,0.8228,2,1,0
view1,431,2,0,0.8621,0.8205,2,1,0
view1,432,2,0,0.8562,0.818,2,1,0
view1,433,2,0,0.8805,0.8165,2,1,0
view1,434,2,0,0.8855,0.8155,2,1,0
view1,435,2,0,0.9034,0.815,2,1,0
view1,436,2,0,0.8815,0.8139,2,1,0
view1,437,2,0,0.8778,0.8127,2,1,0
view1,438,2,0,0.8961,0.812,2,1,0
view1,439,2,0,0.8972,0.8114,2,1,0
view1,440,2,0,0.8879,0.8103,2,1,0
view1,441,2,0,0.8838,0.8092,2,1,0
view1,442,2,0,0.8926,0.8083,2,1,0
view1,443,2,0,0.8923,0.8075,2,1,0
view1,444,2,0,0.8754,0.8061,2,1,0
view1,445,2,0,0.9018,0.8058,2,1,0
view1,446,2,0,0.9002,0.8053,1,1,0
view1,447,2,0,0.9125,0.8051,2,1,0
view1,448,2,0,0.9066,0.8049,1,1,0
view1,449,2,0,0.9214,0.805,2,1,0
view1,450,3,1,0.0,0.85,2,0,0
view1,451,3,0,0.9854,0.85,2,2,0
view1,452,3,0,0.9741,0.9741,2,2,0
view1,453,3,0,0.9745,0.9728,2,2,0
view1,454,3,1,0.9549,0.9613,2,2,0
view1,455,3,0,0.984,0.9642,2,2,0
view1,456,3,0,0.9753,0.9643,2,2,0
view1,457,3,0,0.9669,0.9621,2,2,0
view1,458,3,0,0.9702,0.9583,2,2,0
view1,459,3,0,0.9695,0.959,2,2,0
view1,460,3,0,0.9725,0.9589,2,2,0
view1,461,3,0,0.9655,0.9588,2,2,0
view1,462,3,0,0.9703,0.9584,2,2,0
view1,463,3,0,0.9643,0.9584,2,2,0
view1,464,3,0,0.9673,0.9587,2,2,0
view1,465,3,0,0.9687,0.9586,2,2,0
view1,466,3,0,0.972,0.959,2,2,0
view1,467,3,0,0.9731,0.9593,2,2,0
view1,468,3,0,0.9661,0.9595,1,2,0
view1,469,3,1,0.9457,0.9508,0,2,1
view1,470,3,0,0.9822,0.9504,1,0,1
view1,471,3,0,0.9771,0.9504,2,0,1
view1,472,3,0,0.9721,0.9502,1,2,0
view1,473,3,0,0.97,0.9501,1,2,0
view1,474,3,0,0.9711,0.9502,1,2,0
view1,475,3,0,0.974,0.9503,1,2,0
view1,476,3,0,0.9622,0.9498,2,2,0
view1,477,3,0,0.9636,0.9495,2,2,0
view1,478,3,0,0.9614,0.9488,2,2,0
view1,479,3,0,0.9701,0.9485,1,2,0
view1,480,3,0,0.9655,0.9482,1,2,0
view1,481,3,0,0.968,0.948,1,2,0
view1,482,3,0,0.9627,0.947,2,2,0
view1,483,3,0,0.9642,0.9467,2,2,0
view1,484,3,0,0.9496,0.9449,1,2,0
view1,485,3,0,0.9486,0.9437,2,2,0
view1,486,3,0,0.9486,0.9429,2,2,0
view1,487,3,0,0.9491,0.9422,1,2,0
view1,488,3,0,0.9564,0.9419,2,2,0
view1,489,3,0,0.96,0.9418,1,2,0
view1,490,3,0,0.9605,0.9417,2,2,0
view1,491,3,1,0.9251,0.9337,0,0,1
view1,492,3,0,0.976,0.9296,0,0,1
view1,493,3,0,0.9718,0.9244,0,0,1
view1,494,3,0,0.9642,0.924,1,0,1
view1,495,3,0,0.9564,0.9208,0,0,1
view1,496,3,0,0.965,0.9174,0,0,1
view1,497,3,0,0.9448,0.9136,0,0,1
view1,498,3,0,0.9588,0.9107,0,0,1
view1,499,3,0,0.9444,0.9104,1,2,0
view1,500,3,0,0.9515,0.9072,0,0,1
view1,501,3,0,0.9522,0.905,0,0,1
view1,502,3,0,0.9547,0.9024,0,0,1
view1,503,3,0,0.9588,0.901,0,0,1
view1,504,3,0,0.9581,0.9015,1,0,1
view1,505,3,0,0.9519,0.9006,0,0,1
view1,506,3,0,0.9524,0.9009,1,2,0
view1,507,3,0,0.9371,0.9007,0,2,1
view1,508,3,0,0.9335,0.9007,0,2,1
view1,509,3,0,0.9326,0.9005,0,2,1
view1,510,3,0,0.9658,0.901,2,2,0
view1,511,3,0,0.9598,0.9014,1,2,0
view1,512,3,0,0.9622,0.9016,2,2,0
view1,513,3,0,0.9555,0.9018,1,2,0
view1,514,3,0,0.9525,0.902,2,2,0
view1,515,3,0,0.9601,0.9022,2,2,0
view1,516,3,0,0.9588,0.9024,2,2,0
view1,517,3,0,0.9576,0.9027,2,2,0
view1,518,3,0,0.9524,0.9028,2,2,0
view1,519,3,0,0.954,0.9029,2,2,0
view1,520,3,0,0.9543,0.903,2,2,0
view1,521,3,0,0.9617,0.9031,2,2,0
view1,522,3,0,0.9646,0.9034,2,2,0
view1,523,3,0,0.966,0.9037,1,2,0
view1,524,3,0,0.9602,0.904,2,2,0
view1,525,3,0,0.9638,0.9043,2,2,0
view1,526,3,0,0.9597,0.9046,2,2,0
view1,527,3,0,0.9684,0.9048,1,2,0
view1,528,3,0,0.9651,0.905,1,2,0
view1,529,3,0,0.9613,0.9052,1,2,0
view1,530,3,0,0.9603,0.9051,2,2,0
view1,531,3,0,0.9647,0.9052,2,2,0
view1,532,3,0,0.9588,0.9052,2,2,0
view1,533,3,0,0.951,0.9048,2,2,0
view1,534,3,0,0.9502,0.9045,2,2,0
view1,535,3,0,0.9517,0.9041,2,2,0
view1,536,3,0,0.9552,0.904,1,2,0
view1,537,3,0,0.9517,0.9038,2,2,0
view1,538,3,0,0.9503,0.9036,2,2,0
view1,539,3,0,0.9515,0.903,1,2,0
view1,540,3,0,0.9516,0.9027,2,2,0
view1,541,3,0,0.9542,0.9025,1,2,0
view1,542,3,0,0.9573,0.9025,2,2,0
view1,543,3,0,0.9563,0.9021,2,2,0
view1,544,3,0,0.9518,0.9019,2,2,0
view1,545,3,0,0.9471,0.9015,2,2,0
view1,546,3,0,0.9503,0.901,1,2,0
view1,547,3,0,0.9471,0.9005,2,2,0
view1,548,3,0,0.9479,0.9003,2,2,0
view1,549,3,0,0.9442,0.9001,2,2,0
view1,550,3,0,0.9434,0.8995,1,2,0
view1,551,3,0,0.9382,0.8986,1,2,0
view1,552,3,0,0.9039,0.8971,0,2,1
view1,553,3,0,0.9496,0.8967,2,2,0
view1,554,3,0,0.9449,0.8964,2,2,0
view1,555,3,0,0.9467,0.8962,1,2,0
view1,556,3,1,0.8846,0.8947,0,2,1
view1,557,3,0,0.9786,0.8942,1,0,1
view1,558,3,0,0.9674,0.8935,1,0,1
view1,559,3,0,0.9558,0.8924,2,0,1
