view,frame_idx,shot_id,accepted,max_redund_score,epsilon_used,num_persons_t,num_persons_j,fallback_triggered
view2,82,0,0,0.9482,0.8798,0,0,1
view2,83,0,0,0.9482,0.8798,0,0,1
view2,84,0,0,0.9526,0.8798,0,0,1
view2,85,0,0,0.9537,0.8799,0,0,1
view2,86,0,0,0.9383,0.88,0,0,1
view2,87,0,0,0.9535,0.8801,0,0,1
view2,88,0,0,0.9358,0.8802,0,0,1
view2,89,0,0,0.9313,0.8802,0,0,1
view2,90,0,0,0.9335,0.8803,0,0,1
view2,91,0,0,0.9417,0.8805,0,0,1
view2,92,0,0,0.9367,0.8807,0,0,1
view2,93,0,0,0.9423,0.8807,0,0,1
view2,94,0,0,0.9354,0.8809,0,0,1
view2,95,0,0,0.9471,0.8809,0,0,1
view2,96,0,0,0.9551,0.881,0,0,1
view2,97,0,0,0.951,0.8811,0,0,1
view2,98,0,0,0.9535,0.8811,0,0,1
view2,99,0,0,0.9509,0.8812,0,0,1
view2,100,0,0,0.9501,0.8812,0,0,1
view2,101,0,0,0.9509,0.8811,0,0,1
view2,102,0,0,0.9372,0.881,0,0,1
view2,103,0,0,0.943,0.881,0,0,1
view2,104,0,0,0.9431,0.881,0,0,1
view2,105,0,0,0.9556,0.881,0,0,1
view2,106,0,0,0.9564,0.881,0,0,1
view2,107,0,0,0.965,0.8809,0,0,1
view2,108,0,0,0.9365,0.8808,0,0,1
view2,109,0,0,0.9397,0.8807,0,0,1
view2,110,0,0,0.9542,0.8806,0,0,1
view2,111,0,0,0.9507,0.8805,0,0,1
view2,112,0,0,0.9291,0.8801,0,0,1
view2,113,0,0,0.9,0.8795,1,0,1
view2,114,0,0,0.9315,0.8792,1,0,1
view2,115,0,0,0.9416,0.879,1,0,1
view2,116,0,0,0.9304,0.8789,2,0,1
view2,117,0,0,0.9335,0.8787,0,0,1
view2,118,0,0,0.9566,0.8787,0,0,1
view2,119,0,0,0.9411,0.8786,1,0,1
view2,120,0,0,0.9092,0.8783,1,0,1
view2,121,0,0,0.9189,0.8781,2,0,1
view2,122,0,0,0.9305,0.878,1,0,1
view2,123,0,0,0.9296,0.8778,0,0,1
view2,124,0,0,0.9254,0.8776,1,0,1
view2,125,0,0,0.9377,0.8776,0,0,1
view2,126,0,0,0.9106,0.8773,0,0,1
view2,127,0,1,0.8636,0.8764,0,0,1
view2,128,0,0,0.9816,0.8759,1,0,1
view2,129,0,0,0.9586,0.8757,1,0,1
view2,130,0,0,0.9623,0.8757,1,0,1
view2,131,0,0,0.9565,0.8756,1,0,1
view2,132,0,0,0.9567,0.8753,1,0,1
view2,133,0,0,0.9441,0.8749,1,0,1
view2,134,0,0,0.9444,0.8743,2,0,1
view2,135,0,0,0.954,0.874,1,0,1
view2,136,0,0,0.9609,0.8737,0,0,1
view2,137,0,0,0.9262,0.8732,1,0,1
view2,138,0,0,0.954,0.8727,1,0,1
view2,139,0,0,0.943,0.8724,1,0,1
view2,140,0,0,0.9469,0.8721,1,0,1
view2,141,0,0,0.9436,0.8716,1,0,1
view2,142,0,0,0.9448,0.8713,0,0,1
view2,143,0,0,0.9194,0.8709,1,0,1
view2,144,0,0,0.9143,0.8698,1,0,1
view2,145,0,0,0.9213,0.8687,1,0,1
view2,146,0,0,0.9285,0.8677,0,0,1
view2,147,0,0,0.9162,0.8669,1,0,1
view2,148,0,0,0.9115,0.8661,1,0,1
view2,149,0,0,0.9014,0.8648,1,0,1
view2,150,0,0,0.9016,0.8639,1,0,1
view2,151,0,0,0.9144,0.8629,1,0,1
view2,152,0,0,0.9044,0.8619,1,0,1
view2,153,0,0,0.9054,0.8613,1,0,1
view2,154,0,0,0.9233,0.8604,1,0,1
view2,155,0,0,0.9398,0.8596,1,0,1
view2,156,0,0,0.9133,0.8585,1,0,1
view2,157,0,0,0.9166,0.8572,1,0,1
view2,158,0,0,0.9182,0.8562,1,0,1
view2,159,0,0,0.9061,0.8551,1,0,1
view2,160,0,0,0.9102,0.8541,1,0,1
view2,161,0,0,0.914,0.8529,1,0,1
view2,162,0,0,0.9186,0.8524,1,0,1
view2,163,0,0,0.9138,0.8513,1,0,1
view2,164,0,0,0.903,0.8503,1,0,1
view2,165,0,0,0.8934,0.8491,1,0,1
view2,166,0,0,0.9024,0.8482,1,0,1
view2,167,0,0,0.9254,0.8475,1,0,1
view2,168,0,0,0.9165,0.8468,1,0,1
view2,169,0,0,0.8898,0.846,1,0,1
view2,170,0,0,0.8985,0.845,1,0,1
view2,171,0,0,0.8908,0.8443,1,0,1
view2,172,0,0,0.8836,0.8434,1,0,1
view2,173,0,0,0.8565,0.8426,1,0,1
view2,174,0,0,0.8688,0.8417,1,0,1
view2,175,0,0,0.8731,0.8408,1,0,1
view2,176,0,0,0.8827,0.8401,1,0,1
view2,177,0,1,0.8318,0.839,1,0,1
view2,178,0,0,0.9606,0.8382,1,1,0
view2,179,0,0,0.9423,0.8371,1,1,0
view2,180,0,0,0.9399,0.8362,1,1,0
view2,181,0,0,0.9178,0.8349,1,1,0
view2,182,0,0,0.9038,0.8338,1,1,0
view2,183,0,0,0.9108,0.8328,1,1,0
view2,184,0,0,0.9163,0.8318,1,1,0
view2,185,0,0,0.9207,0.8307,1,1,0
view2,186,0,0,0.9311,0.8296,1,1,0
view2,187,0,0,0.922,0.8286,1,1,0
view2,188,0,0,0.9195,0.8276,1,1,0
view2,189,0,0,0.9346,0.8267,1,1,0
view2,190,0,0,0.9283,0.8256,1,1,0
view2,191,0,0,0.9393,0.825,1,1,0
view2,192,0,0,0.9376,0.8243,1,1,0
view2,193,0,0,0.9341,0.8236,1,1,0
view2,194,0,0,0.9356,0.8232,1,1,0
view2,195,0,0,0.9397,0.8223,1,1,0
view2,196,0,0,0.9333,0.8214,2,1,0
view2,197,0,0,0.9355,0.8204,1,1,0
view2,198,0,0,0.9345,0.8197,1,1,0
view2,199,0,0,0.9481,0.8191,1,1,0
view2,200,0,0,0.9342,0.8187,1,1,0
view2,201,0,0,0.9432,0.8183,1,1,0
view2,202,0,0,0.948,0.818,1,1,0
view2,203,0,0,0.9493,0.8178,1,1,0
view2,204,0,0,0.9355,0.8176,1,1,0
view2,205,0,0,0.9333,0.8174,1,1,0
view2,206,0,0,0.9415,0.8174,1,1,0
view2,207,0,0,0.9419,0.8173,1,1,0
view2,208,0,0,0.944,0.8172,1,1,0
view2,209,0,0,0.9356,0.8171,1,1,0
view2,210,0,0,0.9366,0.8171,1,1,0
view2,211,0,0,0.9386,0.8169,1,1,0
view2,212,0,0,0.932,0.8166,1,1,0
view2,213,0,0,0.9373,0.8164,1,1,0
view2,214,0,0,0.9295,0.8163,1,1,0
view2,215,0,0,0.9301,0.8161,1,1,0
view2,216,0,0,0.9227,0.8161,1,1,0
view2,217,0,0,0.9374,0.8161,2,1,0
view2,218,0,0,0.9418,0.816,1,1,0
view2,219,0,0,0.9434,0.8159,2,1,0
view2,220,0,0,0.9339,0.816,1,1,0
view2,221,0,0,0.9385,0.8159,1,1,0
view2,222,0,0,0.919,0.816,1,1,0
view2,223,0,0,0.9266,0.816,1,1,0
view2,224,0,0,0.9278,0.816,2,1,0
view2,225,0,0,0.9277,0.8159,1,1,0
view2,226,0,0,0.937,0.8158,1,1,0
view2,227,0,0,0.944,0.8158,1,1,0
view2,228,0,0,0.9369,0.8156,1,1,0
view2,229,0,0,0.9266,0.8154,1,1,0
view2,230,0,0,0.9367,0.8152,1,1,0
view2,231,0,0,0.9219,0.815,1,1,0
view2,232,0,0,0.9244,0.815,1,1,0
view2,233,0,0,0.9173,0.8149,1,1,0
view2,234,0,0,0.9262,0.8147,1,1,0
view2,235,0,0,0.9352,0.8147,2,1,0
view2,236,0,0,0.8914,0.8146,0,0,1
view2,237,0,0,0.9182,0.8143,1,1,0
view2,238,0,0,0.9245,0.8142,1,1,0
view2,239,0,0,0.8661,0.8139,0,0,1
view2,240,0,0,0.935,0.8136,1,1,0
view2,241,0,0,0.9294,0.8133,1,1,0
view2,242,0,0,0.9296,0.813,1,1,0
view2,243,0,0,0.9373,0.8128,1,1,0
view2,244,0,0,0.9342,0.8126,1,1,0
view2,245,0,0,0.9304,0.8123,1,1,0
view2,246,0,0,0.9224,0.8122,1,1,0
view2,247,0,0,0.9181,0.8121,1,1,0
view2,248,0,0,0.9187,0.812,1,1,0
view2,249,0,0,0.915,0.812,1,1,0
view2,250,1,1,0.0,0.85,1,0,0
view2,251,1,0,0.9771,0.85,1,1,0
view2,252,1,1,0.9715,0.9729,2,1,0
view2,253,1,0,0.9808,0.9712,1,2,0
view2,254,1,0,0.9807,0.9703,2,2,0
view2,255,1,0,0.9818,0.9719,1,2,0
view2,256,1,0,0.9817,0.9729,1,2,0
view2,257,1,0,0.975,0.9722,1,2,0
view2,258,1,0,0.9788,0.9714,1,2,0
view2,259,1,0,0.9715,0.9703,1,2,0
view2,260,1,1,0.9646,0.969,2,2,0
view2,261,1,0,0.9891,0.9685,1,2,0
view2,262,1,0,0.9837,0.9677,1,2,0
view2,263,1,0,0.972,0.967,1,2,0
view2,264,1,0,0.9816,0.967,1,2,0
view2,265,1,0,0.9744,0.9664,1,2,0
view2,266,1,0,0.9722,0.9665,1,2,0
view2,267,1,0,0.978,0.9669,2,2,0
view2,268,1,0,0.9772,0.9672,1,2,0
view2,269,1,0,0.9802,0.9672,1,2,0
view2,270,1,0,0.9774,0.9671,1,2,0
view2,271,1,0,0.9749,0.9671,1,2,0
view2,272,1,0,0.9725,0.9669,1,2,0
view2,273,1,0,0.9727,0.9666,1,2,0
view2,274,1,0,0.9736,0.966,1,2,0
view2,275,1,0,0.9744,0.966,1,2,0
view2,276,1,0,0.9677,0.9657,1,2,0
view2,277,1,0,0.9728,0.9653,1,2,0
view2,278,1,0,0.973,0.965,1,2,0
view2,279,1,0,0.9729,0.9647,1,2,0
view2,280,1,0,0.9673,0.9643,1,2,0
view2,281,1,1,0.9591,0.9635,1,2,0
view2,282,1,0,0.9827,0.9629,1,1,0
view2,283,1,0,0.9855,0.9625,1,1,0
view2,284,1,0,0.9807,0.9619,1,1,0
view2,285,1,0,0.9748,0.9613,1,1,0
view2,286,1,1,0.9462,0.9567,0,1,1
view2,287,1,0,0.9717,0.9561,1,1,0
view2,288,1,0,0.9653,0.9549,1,1,0
view2,289,1,0,0.9587,0.9537,1,1,0
view2,290,1,0,0.9659,0.9533,2,1,0
view2,291,1,1,0.9406,0.9512,2,1,0
view2,292,1,0,0.9778,0.9509,1,2,0
view2,293,1,0,0.976,0.9498,2,2,0
view2,294,1,0,0.9734,0.9479,2,2,0
view2,295,1,0,0.9706,0.947,1,2,0
view2,296,1,0,0.9622,0.9465,1,2,0
view2,297,1,1,0.9439,0.9452,1,2,0
view2,298,1,0,0.9835,0.9444,1,1,0
view2,299,1,0,0.9813,0.9435,2,1,0
view2,300,1,0,0.9598,0.9428,1,1,0
view2,301,1,0,0.9609,0.9411,1,2,0
view2,302,1,0,0.9501,0.9386,1,2,0
view2,303,1,1,0.8767,0.9255,0,2,1
view2,304,1,0,0.9429,0.9229,1,2,0
view2,305,1,0,0.9358,0.9204,1,0,1
view2,306,1,1,0.8899,0.9114,0,0,1
view2,307,1,0,0.9727,0.9049,0,0,1
view2,308,1,0,0.959,0.903,1,0,1
view2,309,1,0,0.9481,0.9015,1,0,1
view2,310,1,0,0.9566,0.8995,1,0,1
view2,311,1,0,0.9544,0.898,1,0,1
view2,312,1,0,0.9431,0.8973,1,2,0
view2,313,1,0,0.9429,0.8968,1,2,0
view2,314,1,0,0.9461,0.8965,1,2,0
view2,315,1,0,0.9429,0.8962,1,2,0
view2,316,1,0,0.9366,0.8955,1,2,0
view2,317,1,0,0.9464,0.8951,1,2,0
view2,318,1,0,0.9519,0.8951,1,2,0
view2,319,1,0,0.9434,0.895,1,2,0
view2,320,1,0,0.945,0.8948,1,2,0
view2,321,1,0,0.9453,0.8946,1,2,0
view2,322,1,0,0.9396,0.8944,1,2,0
view2,323,1,0,0.9461,0.8945,1,2,0
view2,324,1,0,0.9458,0.8945,1,2,0
view2,325,1,0,0.9357,0.8942,1,2,0
view2,326,1,0,0.9416,0.894,1,2,0
view2,327,1,0,0.941,0.8939,1,2,0
view2,328,1,0,0.9368,0.8938,1,2,0
view2,329,1,0,0.9421,0.8936,1,2,0
view2,330,1,0,0.9366,0.8933,1,2,0
view2,331,1,0,0.9488,0.8933,1,2,0
view2,332,1,0,0.9504,0.8933,1,2,0
view2,333,1,0,0.9504,0.8934,1,2,0
view2,334,1,0,0.9485,0.8933,1,1,0
view2,335,1,0,0.9455,0.8932,1,2,0
view2,336,1,0,0.9266,0.8926,1,2,0
view2,337,1,0,0.9302,0.8921,1,2,0
view2,338,1,0,0.9305,0.8918,1,2,0
view2,339,1,0,0.9305,0.8912,2,2,0
view2,340,1,0,0.9359,0.8908,2,2,0
view2,341,1,0,0.9285,0.8903,2,2,0
view2,342,1,0,0.9226,0.8896,2,2,0
view2,343,1,0,0.9204,0.889,3,2,0
view2,344,1,0,0.9191,0.8885,3,2,0
view2,345,1,0,0.9243,0.8879,2,2,0
view2,346,1,0,0.9289,0.8875,2,2,0
view2,347,1,0,0.9192,0.887,2,2,0
view2,348,1,0,0.9165,0.8863,2,2,0
view2,349,1,0,0.9234,0.8858,2,2,0
view2,350,1,0,0.9417,0.8854,2,2,0
view2,351,1,0,0.9339,0.8851,2,2,0
view2,352,1,0,0.9251,0.8846,2,2,0
view2,353,1,0,0.9303,0.8841,2,2,0
view2,354,1,0,0.9316,0.8835,2,2,0
view2,355,1,0,0.9317,0.883,2,2,0
view2,356,1,0,0.92,0.8825,2,2,0
view2,357,1,0,0.9201,0.8818,3,2,0
view2,358,1,0,0.921,0.8812,2,2,0
view2,359,1,0,0.9224,0.8806,2,2,0
view2,360,1,0,0.9276,0.8802,2,2,0
view2,361,1,0,0.9325,0.8797,2,2,0
view2,362,1,0,0.9304,0.8793,2,2,0
view2,363,1,0,0.9292,0.8789,2,2,0
view2,364,1,0,0.926,0.8786,2,2,0
view2,365,1,0,0.9321,0.8782,2,2,0
view2,366,1,0,0.9349,0.8779,2,2,0
view2,367,1,0,0.9323,0.8775,2,2,0
view2,368,1,0,0.9311,0.8771,2,2,0
view2,369,1,0,0.9249,0.8764,2,2,0
view2,370,1,0,0.9353,0.876,2,2,0
view2,371,1,0,0.9373,0.8755,2,2,0
view2,372,1,0,0.9372,0.8752,2,2,0
view2,373,1,0,0.9343,0.8747,2,2,0
view2,374,1,0,0.9381,0.8743,2,2,0
view2,375,1,0,0.9397,0.8739,2,2,0
view2,376,1,0,0.9423,0.8735,2,2,0
view2,377,1,0,0.9381,0.8732,2,2,0
view2,378,1,0,0.9393,0.873,2,2,0
view2,379,1,0,0.9449,0.8728,2,2,0
view2,380,1,0,0.9476,0.8725,2,2,0
view2,381,1,0,0.9417,0.8723,2,2,0
view2,382,1,0,0.9326,0.8721,2,2,0
view2,383,1,0,0.9394,0.8719,2,2,0
view2,384,1,0,0.9425,0.8717,2,2,0
view2,385,1,0,0.9474,0.8716,2,2,0
view2,386,1,0,0.9454,0.8715,2,2,0
view2,387,1,0,0.9426,0.8712,2,2,0
view2,388,1,0,0.9287,0.8711,2,2,0
view2,389,1,0,0.9413,0.8708,2,2,0
view2,390,1,0,0.9422,0.8706,2,2,0
view2,391,1,0,0.936,0.8705,2,2,0
view2,392,1,0,0.9416,0.8704,2,2,0
view2,393,1,0,0.9381,0.8702,2,2,0
view2,394,1,0,0.9105,0.8699,2,2,0
view2,395,1,0,0.9332,0.8697,2,1,0
view2,396,1,0,0.9307,0.8695,2,1,0
view2,397,1,0,0.9404,0.8694,2,2,0
view2,398,1,0,0.9335,0.8694,2,2,0
view2,399,1,0,0.9248,0.8693,2,2,0
view2,400,1,0,0.9125,0.8691,3,2,0
view2,401,1,0,0.9013,0.8688,2,2,0
view2,402,1,0,0.9061,0.8686,2,2,0
view2,403,1,0,0.8992,0.8682,2,0,1
view2,404,1,0,0.8991,0.8678,2,2,0
view2,405,1,0,0.8908,0.8673,2,2,0
view2,406,1,0,0.8891,0.8669,2,2,0
view2,407,1,0,0.8931,0.8665,2,2,0
view2,408,1,0,0.8968,0.8662,2,2,0
view2,409,1,0,0.9072,0.866,2,2,0
view2,410,1,0,0.8994,0.8658,2,2,0
view2,411,1,0,0.8923,0.8654,2,2,0
view2,412,1,0,0.8937,0.8651,3,2,0
view2,413,1,0,0.9055,0.8649,3,1,0
view2,414,1,0,0.9102,0.8648,3,2,0
view2,415,1,0,0.8969,0.8647,2,2,0
view2,416,1,0,0.8939,0.8645,3,2,0
view2,417,1,0,0.9042,0.8643,3,2,0
view2,418,1,0,0.9115,0.8643,2,2,0
view2,419,1,0,0.9239,0.8644,2,1,0
view2,420,1,0,0.9408,0.8645,2,2,0
view2,421,1,0,0.9367,0.8646,3,1,0
view2,422,1,0,0.9434,0.8647,2,2,0
view2,423,1,0,0.947,0.8647,2,2,0
view2,424,1,0,0.9259,0.8648,3,2,0
view2,425,1,0,0.9302,0.8648,3,2,0
view2,426,1,0,0.9233,0.8649,3,2,0
view2,427,1,0,0.9129,0.8649,2,2,0
view2,428,1,0,0.9375,0.8649,3,1,0
view2,429,1,0,0.9366,0.865,2,2,0
view2,430,1,0,0.9435,0.865,2,2,0
view2,431,1,0,0.9518,0.865,2,2,0
view2,432,1,0,0.9451,0.8651,2,2,0
view2,433,1,0,0.9359,0.8651,3,2,0
view2,434,1,0,0.9471,0.8652,2,2,0
view2,435,1,0,0.9523,0.8653,2,2,0
view2,436,1,0,0.952,0.8654,2,2,0
view2,437,1,0,0.9479,0.8655,2,2,0
view2,438,1,0,0.9565,0.8655,2,2,0
view2,439,1,0,0.9469,0.8655,3,2,0
view2,440,1,0,0.9378,0.8656,2,2,0
view2,441,1,0,0.949,0.8657,1,2,0
view2,442,1,0,0.955,0.8656,3,2,0
view2,443,1,0,0.9546,0.8656,2,2,0
view2,444,1,0,0.9603,0.8655,3,2,0
view2,445,1,0,0.9611,0.8654,2,2,0
view2,446,1,0,0.96,0.8652,2,2,0
view2,447,1,0,0.9581,0.8651,2,2,0
view2,448,1,0,0.9579,0.865,2,2,0
view2,449,1,0,0.9596,0.8649,2,2,0
view2,450,1,0,0.9618,0.8648,2,2,0
view2,451,1,0,0.958,0.8648,2,2,0
view2,452,1,0,0.9553,0.8647,2,2,0
view2,453,1,0,0.9597,0.8645,3,2,0
view2,454,1,0,0.9622,0.8644,2,2,0
view2,455,1,0,0.9611,0.8643,2,2,0
view2,456,1,0,0.9665,0.8642,3,2,0
view2,457,1,0,0.9646,0.8641,2,2,0
view2,458,1,0,0.9607,0.8642,2,2,0
view2,459,1,0,0.9604,0.864,2,2,0
view2,460,1,0,0.9503,0.864,2,2,0
view2,461,1,0,0.9459,0.864,2,2,0
view2,462,1,0,0.9466,0.8638,2,2,0
view2,463,1,0,0.9419,0.8637,2,2,0
view2,464,1,0,0.9333,0.8636,2,2,0
view2,465,1,0,0.941,0.8636,2,2,0
view2,466,1,0,0.9512,0.8636,1,2,0
view2,467,1,0,0.9417,0.8635,3,2,0
view2,468,1,0,0.9322,0.8633,1,2,0
view2,469,1,0,0.9299,0.863,2,2,0
view2,470,1,0,0.9334,0.8629,2,2,0
view2,471,1,0,0.9325,0.8629,2,2,0
view2,472,1,0,0.9229,0.8627,2,1,0
view2,473,1,0,0.9312,0.8626,2,2,0
view2,474,1,0,0.9431,0.8626,2,2,0
view2,475,1,0,0.9401,0.8625,2,1,0
view2,476,1,0,0.9259,0.8623,2,2,0
view2,477,1,0,0.9267,0.8621,2,2,0
view2,478,1,0,0.9211,0.8619,3,1,0
view2,479,1,0,0.9254,0.8617,2,2,0
view2,480,1,0,0.9282,0.8614,2,2,0
view2,481,1,0,0.9178,0.861,2,1,0
view2,482,1,0,0.9159,0.8607,2,1,0
view2,483,1,0,0.9167,0.8604,2,1,0
view2,484,1,0,0.9083,0.8601,2,2,0
view2,485,1,0,0.9151,0.8598,2,1,0
view2,486,1,0,0.904,0.8594,2,1,0
view2,487,1,0,0.8929,0.8591,2,1,0
view2,488,1,0,0.9016,0.8587,2,1,0
view2,489,1,0,0.8984,0.8584,2,1,0
view2,490,1,0,0.9146,0.8583,2,2,0
view2,491,1,0,0.8903,0.858,2,1,0
view2,492,1,0,0.8964,0.8579,2,2,0
view2,493,1,0,0.9031,0.8578,2,2,0
view2,494,1,0,0.9031,0.8576,2,2,0
view2,495,1,0,0.8977,0.8575,2,2,0
view2,496,1,0,0.9002,0.8573,2,2,0
view2,497,1,0,0.9138,0.8572,2,2,0
view2,498,1,0,0.9238,0.8571,2,2,0
view2,499,1,0,0.9144,0.8571,2,2,0
view2,500,2,1,0.0,0.85,2,0,0
view2,501,2,0,0.9706,0.85,2,2,0
view2,502,2,1,0.9696,0.9698,2,2,0
view2,503,2,0,0.9809,0.9705,2,2,0
view2,504,2,0,0.976,0.9708,2,2,0
view2,505,2,0,0.9729,0.9695,2,2,0
view2,506,2,1,0.9642,0.9661,2,2,0
view2,507,2,0,0.9816,0.9627,3,2,0
view2,508,2,0,0.9798,0.9615,3,2,0
view2,509,2,0,0.9757,0.9604,3,2,0
view2,510,2,1,0.9445,0.9509,2,2,0
view2,511,2,0,0.9836,0.9442,1,2,0
view2,512,2,0,0.9767,0.9392,1,2,0
view2,513,2,0,0.9282,0.9132,0,2,1
view2,514,2,0,0.9515,0.9092,1,2,0
view2,515,2,0,0.9597,0.9116,2,2,0
view2,516,2,0,0.9426,0.9127,1,2,0
view2,517,2,0,0.9463,0.9137,1,2,0
view2,518,2,0,0.9573,0.9152,2,2,0
view2,519,2,0,0.9576,0.9167,1,2,0
view2,520,2,0,0.9572,0.918,1,2,0
view2,521,2,1,0.9082,0.9159,0,2,1
view2,522,2,0,0.9366,0.9153,2,2,0
view2,523,2,0,0.9329,0.9147,2,2,0
view2,524,2,0,0.9331,0.9146,3,2,0
view2,525,2,0,0.9455,0.9148,2,2,0
view2,526,2,0,0.9266,0.9143,2,2,0
view2,527,2,0,0.913,0.9126,2,2,0
view2,528,2,0,0.9134,0.9111,2,2,0
view2,529,2,1,0.9059,0.9093,2,2,0
view2,530,2,0,0.9905,0.9082,1,2,0
view2,531,2,0,0.9869,0.9076,2,2,0
view2,532,2,0,0.9754,0.9068,2,2,0
view2,533,2,0,0.9651,0.9061,2,2,0
view2,534,2,0,0.9634,0.9057,1,2,0
view2,535,2,0,0.9758,0.905,1,2,0
view2,536,2,0,0.9681,0.905,1,2,0
view2,537,2,0,0.9562,0.9048,2,2,0
view2,538,2,0,0.9659,0.9046,3,2,0
view2,539,2,0,0.9576,0.9048,2,2,0
view2,540,2,0,0.9508,0.9047,1,2,0
view2,541,2,0,0.9557,0.9044,2,2,0
view2,542,2,0,0.9452,0.9045,2,2,0
view2,543,2,0,0.9449,0.9045,2,2,0
view2,544,2,0,0.9521,0.9044,2,2,0
view2,545,2,0,0.9494,0.9045,2,2,0
view2,546,2,0,0.9564,0.9043,1,2,0
view2,547,2,0,0.9625,0.904,2,2,0
view2,548,2,0,0.9621,0.9035,2,2,0
view2,549,2,0,0.9594,0.9032,2,2,0
view2,550,2,0,0.9496,0.903,2,2,0
view2,551,2,0,0.9602,0.9027,2,2,0
view2,552,2,0,0.9568,0.9024,2,2,0
view2,553,2,0,0.9575,0.902,2,2,0
view2,554,2,0,0.9423,0.9015,2,2,0
view2,555,2,0,0.9469,0.9011,1,2,0
view2,556,2,0,0.9414,0.9003,2,2,0
view2,557,2,0,0.9473,0.9001,3,2,0
view2,558,2,0,0.9506,0.8999,2,2,0
view2,559,2,0,0.9512,0.8995,2,2,0
