view,frame_idx,shot_id,accepted,max_redund_score,epsilon_used,num_persons_t,num_persons_j,fallback_triggered
view2,0,0,1,0.0,0.85,0,0,0
view2,1,0,0,0.9764,0.85,0,0,1
view2,2,0,0,0.9624,0.9624,0,0,1
view2,3,0,1,0.9414,0.9457,0,0,1
view2,4,0,0,0.974,0.951,0,0,1
view2,5,0,0,0.9682,0.9518,0,0,1
view2,6,0,0,0.9582,0.9415,0,0,1
view2,7,0,0,0.9487,0.9349,0,0,1
view2,8,0,1,0.9042,0.9199,0,0,1
view2,9,0,0,0.9701,0.9122,0,0,1
view2,10,0,0,0.9651,0.9074,0,0,1
view2,11,0,0,0.9629,0.9014,0,0,1
view2,12,0,0,0.9592,0.8977,0,0,1
view2,13,0,0,0.9641,0.893,0,0,1
view2,14,0,0,0.9571,0.8901,0,0,1
view2,15,0,0,0.9547,0.8856,0,0,1
view2,16,0,0,0.9512,0.8819,0,0,1
view2,17,0,0,0.9574,0.8813,0,0,1
view2,18,0,0,0.9579,0.8799,0,0,1
view2,19,0,0,0.943,0.8794,0,0,1
view2,20,0,0,0.9619,0.8796,0,0,1
view2,21,0,0,0.9493,0.879,0,0,1
view2,22,0,0,0.9462,0.8784,0,0,1
view2,23,0,0,0.9493,0.878,0,0,1
view2,24,0,0,0.9481,0.8766,0,0,1
view2,25,0,0,0.948,0.8756,0,0,1
view2,26,0,0,0.9425,0.8736,0,0,1
view2,27,0,0,0.9531,0.8729,0,0,1
view2,28,0,0,0.9551,0.8721,0,0,1
view2,29,0,0,0.9477,0.8723,0,0,1
view2,30,0,0,0.9498,0.8721,0,0,1
view2,31,0,0,0.9502,0.8719,0,0,1
view2,32,0,0,0.9452,0.8715,0,0,1
view2,33,0,0,0.9504,0.8718,0,0,1
view2,34,0,0,0.9499,0.8713,0,0,1
view2,35,0,0,0.9448,0.8708,0,0,1
view2,36,0,0,0.9524,0.871,0,0,1
view2,37,0,0,0.954,0.8711,0,0,1
view2,38,0,0,0.9464,0.8708,0,0,1
view2,39,0,0,0.9457,0.8702,0,0,1
view2,40,0,0,0.9407,0.869,0,0,1
view2,41,0,0,0.936,0.8676,0,0,1
view2,42,0,0,0.9498,0.8673,0,0,1
view2,43,0,0,0.9503,0.8669,0,0,1
view2,44,0,0,0.9472,0.8661,0,0,1
view2,45,0,0,0.9606,0.8663,0,0,1
view2,46,0,0,0.945,0.8657,0,0,1
view2,47,0,0,0.943,0.8652,0,0,1
view2,48,0,0,0.9584,0.8652,0,0,1
view2,49,0,0,0.9607,0.8651,0,0,1
view2,50,0,0,0.9367,0.8642,0,0,1
view2,51,0,0,0.9494,0.8644,0,0,1
view2,52,0,0,0.9615,0.8647,0,0,1
view2,53,0,0,0.9544,0.8649,0,0,1
view2,54,0,0,0.9495,0.8652,0,0,1
view2,55,0,0,0.948,0.8653,0,0,1
view2,56,0,0,0.9498,0.8651,0,0,1
view2,57,0,0,0.9378,0.8643,0,0,1
view2,58,0,0,0.9466,0.864,0,0,1
view2,59,0,0,0.9441,0.8633,0,0,1
view2,60,0,0,0.948,0.8637,0,0,1
view2,61,0,0,0.9485,0.8632,0,0,1
view2,62,0,0,0.9434,0.8624,0,0,1
view2,63,0,0,0.945,0.8616,0,0,1
view2,64,0,0,0.9523,0.8613,0,0,1
view2,65,0,0,0.9362,0.8605,0,0,1
view2,66,0,0,0.9474,0.8602,0,0,1
view2,67,0,0,0.9489,0.8603,0,0,1
view2,68,0,0,0.9565,0.8604,0,0,1
view2,69,0,0,0.9579,0.8607,0,0,1
view2,70,0,0,0.9526,0.8607,0,0,1
view2,71,0,0,0.9398,0.8606,0,0,1
view2,72,0,0,0.9633,0.8608,0,0,1
view2,73,0,0,0.9548,0.8609,0,0,1
view2,74,0,0,0.9578,0.8609,0,0,1
view2,75,0,0,0.9429,0.8609,0,0,1
view2,76,0,0,0.9576,0.8612,0,0,1
view2,77,0,0,0.9466,0.8613,0,0,1
view2,78,0,0,0.9447,0.8615,0,0,1
view2,79,0,0,0.9429,0.8616,0,0,1
view2,80,0,0,0.954,0.8614,0,0,1
view2,81,0,0,0.9543,0.8613,0,0,1
view2,82,0,0,0.9497,0.861,0,0,1
view2,83,0,0,0.9511,0.861,0,0,1
view2,84,0,0,0.9589,0.861,0,0,1
view2,85,0,0,0.9553,0.8612,0,0,1
view2,86,0,0,0.9487,0.8614,0,0,1
view2,87,0,0,0.9624,0.8616,0,0,1
view2,88,0,0,0.9443,0.8617,0,0,1
view2,89,0,0,0.947,0.8619,0,0,1
view2,90,0,0,0.9452,0.8621,0,0,1
view2,91,0,0,0.9489,0.8623,0,0,1
view2,92,0,0,0.9451,0.8625,0,0,1
view2,93,0,0,0.9527,0.8625,0,0,1
view2,94,0,0,0.9499,0.8627,0,0,1
view2,95,0,0,0.957,0.8629,0,0,1
view2,96,0,0,0.9623,0.863,0,0,1
view2,97,0,0,0.957,0.8631,0,0,1
view2,98,0,0,0.9575,0.8631,0,0,1
view2,99,0,0,0.9527,0.8631,0,0,1
view2,100,0,0,0.9469,0.8629,0,0,1
view2,101,0,0,0.9534,0.8627,0,0,1
view2,102,0,0,0.9435,0.8626,0,0,1
view2,103,0,0,0.9515,0.8626,0,0,1
view2,104,0,0,0.9526,0.8626,0,0,1
view2,105,0,0,0.9593,0.8625,0,0,1
view2,106,0,0,0.9602,0.8625,0,0,1
view2,107,0,0,0.9616,0.8625,0,0,1
view2,108,0,0,0.9431,0.8624,0,0,1
view2,109,0,0,0.9465,0.8622,0,0,1
view2,110,0,0,0.9614,0.8621,0,0,1
view2,111,0,0,0.9507,0.8618,0,0,1
view2,112,0,0,0.939,0.8614,0,0,1
view2,113,0,0,0.9095,0.8609,1,0,1
view2,114,0,0,0.9388,0.8606,1,0,1
view2,115,0,0,0.9457,0.8605,0,0,1
view2,116,0,0,0.9394,0.8605,0,0,1
view2,117,0,0,0.941,0.8602,0,0,1
view2,118,0,0,0.9595,0.8602,0,0,1
view2,119,0,0,0.9455,0.8601,1,0,1
view2,120,0,0,0.9211,0.8599,1,0,1
view2,121,0,0,0.9284,0.8598,1,0,1
view2,122,0,0,0.9326,0.8597,0,0,1
view2,123,0,0,0.9377,0.8596,0,0,1
view2,124,0,0,0.9311,0.8595,0,0,1
view2,125,0,0,0.9427,0.8594,0,0,1
view2,126,0,0,0.9069,0.859,0,0,1
view2,127,0,0,0.8661,0.8577,0,0,1
view2,128,0,0,0.8794,0.857,1,0,1
view2,129,0,0,0.8916,0.8567,1,0,1
view2,130,0,0,0.9092,0.8565,1,0,1
view2,131,0,0,0.9123,0.8562,1,0,1
view2,132,0,0,0.9029,0.8556,1,0,1
view2,133,0,0,0.9089,0.855,1,0,1
view2,134,0,0,0.8858,0.8539,1,0,1
view2,135,0,0,0.9091,0.8535,0,0,1
view2,136,0,0,0.9047,0.853,0,0,1
view2,137,0,0,0.9061,0.8522,1,0,1
view2,138,0,0,0.8984,0.8515,0,0,1
view2,139,0,0,0.8972,0.8507,0,0,1
view2,140,0,0,0.9157,0.8503,0,0,1
view2,141,0,0,0.8883,0.8492,1,0,1
view2,142,0,0,0.9131,0.8485,0,0,1
view2,143,0,0,0.9188,0.8479,0,0,1
view2,144,0,0,0.8813,0.8465,0,0,1
view2,145,0,0,0.8612,0.8449,1,0,1
view2,146,0,0,0.8561,0.8432,0,0,1
view2,147,0,0,0.8644,0.8419,1,0,1
view2,148,0,0,0.8684,0.8408,1,0,1
view2,149,0,0,0.8491,0.8392,1,0,1
view2,150,1,1,0.0,0.85,1,0,0
view2,151,1,0,0.9808,0.85,1,1,0
view2,152,1,0,0.982,0.9808,1,1,0
view2,153,1,0,0.9852,0.9808,1,1,0
view2,154,1,1,0.9762,0.9778,1,1,0
view2,155,1,0,0.9882,0.9761,1,1,0
view2,156,1,0,0.9793,0.9695,1,1,0
view2,157,1,0,0.9801,0.9666,1,1,0
view2,158,1,0,0.9678,0.9584,0,1,1
view2,159,1,0,0.9726,0.9572,1,1,0
view2,160,1,0,0.9622,0.9552,0,1,1
view2,161,1,0,0.9689,0.9527,0,1,1
view2,162,1,0,0.9622,0.9518,0,1,1
view2,163,1,0,0.9752,0.9527,1,1,0
view2,164,1,0,0.9744,0.9536,1,1,0
view2,165,1,0,0.9737,0.9545,1,1,0
view2,166,1,0,0.9698,0.9551,1,1,0
view2,167,1,0,0.9761,0.9558,1,1,0
view2,168,1,0,0.9745,0.9564,1,1,0
view2,169,1,0,0.9666,0.9564,1,1,0
view2,170,1,0,0.9629,0.9564,1,1,0
view2,171,1,0,0.9663,0.9565,1,1,0
view2,172,1,0,0.9617,0.9562,1,1,0
view2,173,1,1,0.9548,0.9549,1,1,0
view2,174,1,0,0.9893,0.9545,1,1,0
view2,175,1,0,0.9804,0.9542,1,1,0
view2,176,1,0,0.9826,0.9542,1,1,0
view2,177,1,0,0.9703,0.9521,1,1,0
view2,178,1,0,0.9505,0.9505,1,1,0
view2,179,1,1,0.9367,0.9475,1,1,0
view2,180,1,0,0.9898,0.9452,1,1,0
view2,181,1,0,0.9856,0.941,1,1,0
view2,182,1,0,0.9774,0.9366,1,1,0
view2,183,1,0,0.9761,0.934,1,1,0
view2,184,1,0,0.9832,0.9322,1,1,0
view2,185,1,0,0.9784,0.9311,1,1,0
view2,186,1,0,0.9648,0.9307,1,1,0
view2,187,1,0,0.9752,0.9298,1,1,0
view2,188,1,0,0.9705,0.9283,2,1,0
view2,189,1,0,0.9727,0.9277,1,1,0
view2,190,1,0,0.9691,0.9272,1,1,0
view2,191,1,0,0.9689,0.9274,1,1,0
view2,192,1,0,0.9756,0.9275,1,1,0
view2,193,1,0,0.9708,0.9274,1,1,0
view2,194,1,0,0.9691,0.9272,1,1,0
view2,195,1,0,0.9605,0.927,1,1,0
view2,196,1,0,0.9494,0.9268,1,1,0
view2,197,1,0,0.9501,0.9266,1,1,0
view2,198,1,0,0.9669,0.9265,1,1,0
view2,199,1,0,0.9659,0.9266,1,1,0
view2,200,1,0,0.9695,0.9266,1,1,0
view2,201,1,0,0.9368,0.9262,1,1,0
view2,202,1,0,0.9426,0.9262,1,1,0
view2,203,1,0,0.953,0.9261,1,1,0
view2,204,1,0,0.9413,0.9258,1,1,0
view2,205,1,0,0.941,0.9255,1,1,0
view2,206,1,0,0.9536,0.9256,1,1,0
view2,207,1,0,0.9517,0.9257,1,1,0
view2,208,1,0,0.9561,0.9255,1,1,0
view2,209,1,0,0.9435,0.9254,1,1,0
view2,210,1,0,0.9493,0.9254,1,1,0
view2,211,1,0,0.951,0.9256,1,1,0
view2,212,1,0,0.9459,0.9256,1,1,0
view2,213,1,0,0.9512,0.9258,1,1,0
view2,214,1,0,0.9517,0.9257,1,1,0
view2,215,1,1,0.9123,0.9223,0,1,1
view2,216,1,0,0.9769,0.9224,1,0,1
view2,217,1,0,0.9675,0.9186,0,0,1
view2,218,1,0,0.9591,0.9188,1,0,1
view2,219,1,0,0.9557,0.9191,2,1,0
view2,220,1,0,0.9547,0.9194,1,1,0
view2,221,1,0,0.9581,0.9196,1,1,0
view2,222,1,0,0.9466,0.9195,1,1,0
view2,223,1,0,0.9285,0.9172,0,0,1
view2,224,1,0,0.9383,0.9153,0,0,1
view2,225,1,0,0.9545,0.9154,1,1,0
view2,226,1,0,0.9488,0.9153,1,1,0
view2,227,1,0,0.9565,0.9153,1,1,0
view2,228,1,0,0.9552,0.9155,1,1,0
view2,229,1,0,0.9417,0.9151,1,1,0
view2,230,1,0,0.9424,0.9149,1,1,0
view2,231,1,1,0.8648,0.9093,0,0,1
view2,232,1,0,0.9719,0.909,1,0,1
view2,233,1,0,0.9542,0.9083,1,0,1
view2,234,1,0,0.9502,0.9079,1,0,1
view2,235,1,0,0.9519,0.9079,1,1,0
view2,236,1,0,0.9622,0.9075,1,0,1
view2,237,1,0,0.9439,0.9061,1,0,1
view2,238,1,0,0.9456,0.9054,1,0,1
view2,239,1,0,0.9384,0.9018,0,0,1
view2,240,1,0,0.9294,0.9006,1,1,0
view2,241,1,0,0.9383,0.8995,1,1,0
view2,242,1,0,0.9392,0.8988,1,0,1
view2,243,1,0,0.9479,0.8982,1,1,0
view2,244,1,0,0.9467,0.8978,1,1,0
view2,245,1,0,0.9394,0.8966,1,1,0
view2,246,1,0,0.9315,0.896,1,1,0
view2,247,1,0,0.9312,0.8956,1,1,0
view2,248,1,0,0.9374,0.8956,1,1,0
view2,249,1,0,0.9338,0.8954,1,1,0
view2,250,1,0,0.9369,0.8949,1,1,0
view2,251,1,0,0.9268,0.8943,1,1,0
view2,252,1,0,0.9356,0.8938,1,1,0
view2,253,1,0,0.9316,0.8929,1,0,1
view2,254,1,0,0.9344,0.8926,1,1,0
view2,255,1,0,0.9296,0.8924,1,1,0
view2,256,1,0,0.9417,0.892,1,1,0
view2,257,1,0,0.9323,0.8918,1,1,0
view2,258,1,0,0.9208,0.891,1,0,1
view2,259,1,0,0.9275,0.8906,1,0,1
view2,260,1,0,0.9178,0.8899,1,1,0
view2,261,1,0,0.9171,0.8894,1,1,0
view2,262,1,0,0.9248,0.8889,1,1,0
view2,263,1,0,0.9204,0.8884,1,1,0
view2,264,1,0,0.9332,0.8882,1,1,0
view2,265,1,0,0.909,0.8874,1,1,0
view2,266,1,0,0.9313,0.8874,1,1,0
view2,267,1,0,0.9357,0.8873,1,1,0
view2,268,1,0,0.9305,0.8872,1,1,0
view2,269,1,0,0.9221,0.8869,1,1,0
view2,270,1,0,0.9302,0.8868,1,1,0
view2,271,1,0,0.9274,0.8865,1,0,1
view2,272,1,0,0.9457,0.8865,1,1,0
view2,273,1,0,0.9299,0.8862,1,1,0
view2,274,1,0,0.9306,0.8857,1,0,1
view2,275,1,0,0.9362,0.8856,1,1,0
view2,276,1,0,0.9413,0.8856,1,1,0
view2,277,1,0,0.9278,0.8853,1,1,0
view2,278,1,0,0.9219,0.8851,1,1,0
view2,279,1,0,0.9217,0.8847,1,1,0
view2,280,1,0,0.9119,0.884,1,1,0
view2,281,1,0,0.9181,0.8836,1,1,0
view2,282,1,0,0.9161,0.8831,1,1,0
view2,283,1,0,0.9268,0.8829,1,1,0
view2,284,1,0,0.922,0.8824,1,0,1
view2,285,1,0,0.9102,0.8816,1,1,0
view2,286,1,0,0.9227,0.8801,0,0,1
view2,287,1,0,0.9208,0.8798,1,1,0
view2,288,1,0,0.9132,0.8794,1,1,0
view2,289,1,0,0.9181,0.8792,1,1,0
view2,290,1,0,0.92,0.8792,1,1,0
view2,291,1,1,0.8743,0.8779,0,0,1
view2,292,1,0,0.9584,0.878,1,0,1
view2,293,1,0,0.9554,0.8779,1,0,1
view2,294,1,0,0.9434,0.8779,1,0,1
view2,295,1,0,0.9444,0.8777,1,0,1
view2,296,1,0,0.9249,0.8778,1,1,0
view2,297,1,0,0.8964,0.8754,0,0,1
view2,298,1,0,0.9155,0.875,1,0,1
view2,299,1,0,0.9098,0.8723,0,0,1
view2,300,2,1,0.0,0.85,0,0,0
view2,301,2,0,0.91,0.85,0,0,1
view2,302,2,0,0.8619,0.8619,0,0,1
view2,303,2,1,0.8398,0.8412,0,0,1
view2,304,2,0,0.9468,0.8336,0,0,1
view2,305,2,0,0.9364,0.825,0,0,1
view2,306,2,0,0.8994,0.818,0,0,1
view2,307,2,0,0.8859,0.8135,0,0,1
view2,308,2,0,0.8763,0.8055,0,0,1
view2,309,2,0,0.9034,0.8009,0,0,1
view2,310,2,0,0.8868,0.7956,0,0,1
view2,311,2,0,0.8669,0.7924,0,0,1
view2,312,2,0,0.8689,0.7947,0,0,1
view2,313,2,0,0.8567,0.797,0,0,1
view2,314,2,0,0.8872,0.7992,1,0,1
view2,315,2,0,0.8814,0.8008,0,0,1
view2,316,2,0,0.8808,0.8005,1,0,1
view2,317,2,0,0.893,0.8014,1,0,1
view2,318,2,0,0.8704,0.8026,1,0,1
view2,319,2,0,0.8666,0.8028,1,0,1
view2,320,2,0,0.8592,0.8031,1,0,1
view2,321,2,0,0.871,0.8032,1,0,1
view2,322,2,0,0.8515,0.8033,0,0,1
view2,323,2,0,0.8526,0.8042,0,0,1
view2,324,2,0,0.8463,0.805,1,0,1
view2,325,2,0,0.8167,0.8041,1,0,1
view2,326,2,0,0.8345,0.8042,1,0,1
view2,327,2,0,0.8393,0.8045,1,0,1
view2,328,2,0,0.8456,0.8047,0,0,1
view2,329,2,0,0.8273,0.804,1,0,1
view2,330,2,0,0.8195,0.8031,1,0,1
view2,331,2,0,0.8577,0.8035,2,0,1
view2,332,2,0,0.8578,0.8037,1,0,1
