view,frame_idx,shot_id,accepted,max_redund_score,epsilon_used
view1,742,2,0,0.9693,0.8135
view1,743,2,0,0.9706,0.8137
view1,744,2,0,0.9703,0.8139
view1,745,2,0,0.939,0.814
view1,746,2,0,0.9719,0.8142
view1,747,2,0,0.9675,0.8143
view1,748,2,0,0.966,0.8145
view1,749,2,0,0.959,0.8147
view1,750,3,1,0.0,0.85
view1,751,3,0,0.9857,0.85
view1,752,3,0,0.9817,0.9817
view1,753,3,1,0.9711,0.9733
view1,754,3,0,0.9801,0.9699
view1,755,3,0,0.9716,0.9664
view1,756,3,0,0.9714,0.966
view1,757,3,0,0.972,0.9634
view1,758,3,0,0.977,0.9631
view1,759,3,0,0.975,0.9637
view1,760,3,0,0.9665,0.9621
view1,761,3,0,0.9671,0.9609
view1,762,3,0,0.9588,0.9582
view1,763,3,0,0.9662,0.9574
view1,764,3,0,0.9578,0.9557
view1,765,3,0,0.9576,0.9542
view1,766,3,0,0.9611,0.9536
view1,767,3,0,0.9642,0.9536
view1,768,3,0,0.9594,0.9535
view1,769,3,0,0.9616,0.9534
view1,770,3,0,0.9586,0.9529
view1,771,3,0,0.9598,0.9528
view1,772,3,1,0.9466,0.9514
view1,773,3,0,0.9848,0.9507
view1,774,3,0,0.9808,0.9505
view1,775,3,0,0.977,0.9494
view1,776,3,0,0.9772,0.9479
view1,777,3,0,0.9771,0.947
view1,778,3,0,0.9744,0.9464
view1,779,3,0,0.9754,0.9459
view1,780,3,0,0.9707,0.9452
view1,781,3,0,0.9585,0.9438
view1,782,3,0,0.9553,0.9431
view1,783,3,0,0.9439,0.9406
view1,784,3,0,0.9635,0.9405
view1,785,3,0,0.9588,0.9403
view1,786,3,0,0.9522,0.9401
view1,787,3,0,0.9511,0.9398
view1,788,3,0,0.948,0.9394
view1,789,3,0,0.9503,0.9389
view1,790,3,0,0.9481,0.9382
view1,791,3,0,0.9473,0.9376
view1,792,3,0,0.9477,0.9372
view1,793,3,0,0.9521,0.937
view1,794,3,0,0.9542,0.9365
view1,795,3,0,0.9508,0.9359
view1,796,3,1,0.9281,0.9337
view1,797,3,0,0.9833,0.9316
view1,798,3,0,0.9694,0.9301
view1,799,3,0,0.9665,0.9288
view1,800,3,0,0.9513,0.928
view1,801,3,0,0.9629,0.927
view1,802,3,0,0.9461,0.9261
view1,803,3,0,0.9479,0.9248
view1,804,3,0,0.9387,0.9243
view1,805,3,0,0.9384,0.9238
view1,806,3,1,0.9203,0.9228
view1,807,3,0,0.9673,0.9226
view1,808,3,0,0.9594,0.9218
view1,809,3,0,0.9521,0.92
view1,810,3,0,0.9513,0.9195
view1,811,3,0,0.95,0.9189
view1,812,3,0,0.9419,0.9189
view1,813,3,0,0.9445,0.9189
view1,814,3,0,0.9276,0.9182
view1,815,3,0,0.93,0.9178
view1,816,3,0,0.9273,0.9169
view1,817,3,0,0.9272,0.9161
view1,818,3,0,0.9451,0.9159
view1,819,3,0,0.9477,0.9157
view1,820,3,0,0.9428,0.9155
view1,821,3,0,0.9358,0.9151
view1,822,3,0,0.9334,0.9146
view1,823,3,0,0.9312,0.9142
view1,824,3,0,0.9277,0.9136
view1,825,3,0,0.94,0.9136
view1,826,3,0,0.9378,0.9135
view1,827,3,0,0.9386,0.9135
view1,828,3,0,0.9405,0.9135
view1,829,3,0,0.9358,0.9133
view1,830,3,0,0.9324,0.913
view1,831,3,0,0.9368,0.9131
view1,832,3,0,0.9278,0.9128
view1,833,3,0,0.9332,0.9127
view1,834,3,0,0.9399,0.9127
view1,835,3,0,0.9416,0.9127
view1,836,3,0,0.9327,0.9126
view1,837,3,0,0.9531,0.9128
view1,838,3,0,0.9495,0.9128
view1,839,3,0,0.9381,0.9127
view1,840,3,0,0.9318,0.9125
view1,841,3,0,0.9338,0.9124
view1,842,3,0,0.9349,0.9121
view1,843,3,0,0.9329,0.9118
view1,844,3,0,0.9378,0.9115
view1,845,3,0,0.932,0.9115
view1,846,3,0,0.9348,0.9114
view1,847,3,0,0.9425,0.9116
view1,848,3,0,0.9278,0.9115
view1,849,3,0,0.9375,0.9114
view1,850,3,0,0.9293,0.9112
view1,851,3,0,0.9315,0.9113
view1,852,3,0,0.9268,0.9113
view1,853,3,0,0.9223,0.9111
view1,854,3,0,0.9238,0.911
view1,855,3,0,0.9373,0.911
view1,856,3,0,0.9381,0.9111
view1,857,3,0,0.9357,0.9111
view1,858,3,0,0.9328,0.9111
view1,859,3,0,0.9306,0.911
view1,860,3,0,0.9227,0.911
view1,861,3,0,0.9394,0.911
view1,862,3,0,0.9416,0.9109
view1,863,3,0,0.9402,0.9105
view1,864,3,0,0.9385,0.9101
view1,865,3,0,0.9282,0.9099
view1,866,3,0,0.9276,0.9098
view1,867,3,0,0.9198,0.9095
view1,868,3,0,0.9278,0.9093
view1,869,3,0,0.9316,0.9092
view1,870,3,0,0.9314,0.909
view1,871,3,0,0.9313,0.9089
view1,872,3,0,0.9304,0.9084
view1,873,3,0,0.9363,0.908
view1,874,3,0,0.9386,0.9079
view1,875,3,0,0.9359,0.9074
view1,876,3,0,0.9406,0.907
view1,877,3,0,0.9382,0.9068
view1,878,3,0,0.9397,0.9069
view1,879,3,0,0.9357,0.9069
view1,880,3,0,0.9389,0.907
view1,881,3,0,0.9314,0.907
view1,882,3,0,0.9392,0.907
view1,883,3,0,0.9326,0.9071
view1,884,3,0,0.9394,0.9071
view1,885,3,0,0.9299,0.9071
view1,886,3,0,0.9334,0.9071
view1,887,3,0,0.9302,0.9071
view1,888,3,0,0.9194,0.907
view1,889,3,0,0.9172,0.907
view1,890,3,0,0.9256,0.907
view1,891,3,0,0.9452,0.907
view1,892,3,0,0.9428,0.9069
view1,893,3,0,0.9497,0.9069
view1,894,3,0,0.9524,0.907
view1,895,3,0,0.9582,0.9071
view1,896,3,0,0.9635,0.9072
view1,897,3,0,0.966,0.9073
view1,898,3,0,0.9572,0.9073
view1,899,3,0,0.9662,0.9074
view1,900,3,0,0.9616,0.9074
view1,901,3,0,0.9604,0.9074
view1,902,3,0,0.9596,0.9074
view1,903,3,0,0.9573,0.9074
view1,904,3,0,0.9513,0.9074
view1,905,3,0,0.9493,0.9074
view1,906,3,0,0.955,0.9073
view1,907,3,0,0.9086,0.9052
view1,908,3,0,0.9601,0.9051
view1,909,3,0,0.9657,0.9051
view1,910,3,0,0.9603,0.905
view1,911,3,0,0.9637,0.905
view1,912,3,0,0.9643,0.905
view1,913,3,0,0.9593,0.9049
view1,914,3,0,0.9492,0.9048
view1,915,3,0,0.9383,0.9047
view1,916,3,0,0.942,0.9046
view1,917,3,0,0.9129,0.9043
view1,918,3,0,0.9412,0.9042
view1,919,3,0,0.9401,0.9042
view1,920,3,0,0.9373,0.9042
view1,921,3,0,0.9487,0.9042
view1,922,3,0,0.9411,0.9042
view1,923,3,0,0.937,0.9042
view1,924,3,0,0.9404,0.9041
view1,925,3,0,0.9387,0.904
view1,926,3,0,0.9293,0.9038
view1,927,3,0,0.9439,0.9038
view1,928,3,0,0.9414,0.9038
view1,929,3,0,0.9415,0.9038
view1,930,3,0,0.9532,0.9039
view1,931,3,0,0.9513,0.9039
view1,932,3,0,0.9556,0.9039
view1,933,3,0,0.9498,0.9039
view1,934,3,0,0.9468,0.9039
view1,935,3,0,0.9488,0.9038
view1,936,3,0,0.9432,0.9038
view1,937,3,0,0.9496,0.9038
view1,938,3,0,0.9489,0.9038
view1,939,3,0,0.9432,0.9037
view1,940,3,0,0.9453,0.9036
view1,941,3,0,0.9482,0.9036
view1,942,3,0,0.9523,0.9036
view1,943,3,0,0.94,0.9036
view1,944,3,0,0.9509,0.9036
view1,945,3,0,0.9522,0.9036
view1,946,3,0,0.9507,0.9036
view1,947,3,0,0.9501,0.9036
view1,948,3,0,0.9484,0.9036
view1,949,3,0,0.9453,0.9035
view1,950,3,0,0.9481,0.9034
view1,951,3,0,0.951,0.9034
view1,952,3,0,0.9489,0.9034
view1,953,3,0,0.9567,0.9034
view1,954,3,0,0.9498,0.9034
view1,955,3,0,0.9488,0.9034
view1,956,3,0,0.9485,0.9033
view1,957,3,0,0.9375,0.9032
view1,958,3,0,0.9408,0.9032
view1,959,3,0,0.9432,0.9032
view1,960,3,0,0.9339,0.9032
view1,961,3,0,0.9436,0.9032
view1,962,3,0,0.934,0.9032
view1,963,3,0,0.9393,0.9032
view1,964,3,0,0.9503,0.9032
view1,965,3,0,0.9511,0.9033
view1,966,3,0,0.9479,0.9033
view1,967,3,0,0.9475,0.9033
view1,968,3,0,0.9314,0.9034
view1,969,3,0,0.9421,0.9034
view1,970,3,0,0.9393,0.9034
view1,971,3,0,0.9424,0.9034
view1,972,3,0,0.9489,0.9034
view1,973,3,0,0.9534,0.9034
view1,974,3,0,0.9565,0.9035
view1,975,3,0,0.9521,0.9035
view1,976,3,0,0.938,0.9035
view1,977,3,0,0.9445,0.9035
view1,978,3,0,0.9421,0.9035
view1,979,3,0,0.9375,0.9035
view1,980,3,0,0.9312,0.9035
view1,981,3,0,0.9383,0.9035
view1,982,3,0,0.9391,0.9035
view1,983,3,0,0.9379,0.9036
view1,984,3,0,0.9324,0.9036
view1,985,3,0,0.9398,0.9036
view1,986,3,0,0.938,0.9036
view1,987,3,0,0.9329,0.9036
view1,988,3,0,0.9312,0.9035
view1,989,3,0,0.9295,0.9033
view1,990,3,0,0.9273,0.9032
view1,991,3,0,0.9226,0.9031
view1,992,3,0,0.9315,0.9031
view1,993,3,0,0.9363,0.903
view1,994,3,0,0.9345,0.9029
view1,995,3,0,0.9402,0.9029
view1,996,3,0,0.93,0.9029
view1,997,3,0,0.9308,0.9028
view1,998,3,0,0.9322,0.9028
view1,999,3,0,0.9322,0.9028
view1,1000,4,1,0.0,0.85
view1,1001,4,0,0.9877,0.85
view1,1002,4,0,0.984,0.984
view1,1003,4,1,0.972,0.9745
view1,1004,4,0,0.9882,0.9666
view1,1005,4,0,0.9849,0.9628
view1,1006,4,0,0.9792,0.9622
view1,1007,4,0,0.9805,0.9615
view1,1008,4,0,0.9767,0.9614
view1,1009,4,0,0.9766,0.9614
view1,1010,4,0,0.9704,0.9618
view1,1011,4,0,0.9706,0.9612
view1,1012,4,0,0.9661,0.9599
view1,1013,4,0,0.9613,0.9586
view1,1014,4,0,0.9638,0.9578
view1,1015,4,0,0.9671,0.9579
view1,1016,4,0,0.9657,0.9579
view1,1017,4,1,0.9541,0.9568
view1,1018,4,0,0.989,0.9565
view1,1019,4,0,0.9643,0.9542
view1,1020,4,0,0.9706,0.9535
view1,1021,4,0,0.9702,0.9536
view1,1022,4,0,0.9651,0.9531
view1,1023,4,0,0.9626,0.9529
view1,1024,4,0,0.9616,0.9524
view1,1025,4,0,0.9597,0.9522
view1,1026,4,0,0.9649,0.9523
view1,1027,4,0,0.9626,0.9518
view1,1028,4,0,0.9646,0.9519
view1,1029,4,0,0.9648,0.952
view1,1030,4,0,0.9621,0.9518
view1,1031,4,0,0.9602,0.9517
view1,1032,4,0,0.9618,0.9518
view1,1033,4,0,0.9674,0.952
view1,1034,4,0,0.9605,0.952
view1,1035,4,0,0.9603,0.9518
view1,1036,4,1,0.95,0.9502
view1,1037,4,0,0.9858,0.9495
view1,1038,4,0,0.9844,0.9488
view1,1039,4,0,0.9762,0.9483
view1,1040,4,0,0.9676,0.9465
view1,1041,4,0,0.9648,0.9456
view1,1042,4,0,0.9501,0.9438
view1,1043,4,0,0.9448,0.9418
view1,1044,4,1,0.9335,0.94
view1,1045,4,0,0.9747,0.939
view1,1046,4,0,0.9733,0.9389
view1,1047,4,0,0.9714,0.9382
view1,1048,4,0,0.9647,0.9382
view1,1049,4,0,0.9709,0.9375
view1,1050,4,0,0.9687,0.9373
view1,1051,4,0,0.959,0.9365
view1,1052,4,0,0.9595,0.935
view1,1053,4,0,0.9593,0.9341
view1,1054,4,0,0.9536,0.9328
view1,1055,4,0,0.9515,0.932
view1,1056,4,0,0.9548,0.9312
view1,1057,4,0,0.9522,0.9302
view1,1058,4,0,0.9419,0.929
view1,1059,4,0,0.9319,0.9275
view1,1060,4,0,0.949,0.9271
view1,1061,4,0,0.9439,0.9266
view1,1062,4,0,0.9422,0.9255
view1,1063,4,0,0.9437,0.9246
view1,1064,4,0,0.9445,0.9235
view1,1065,4,0,0.9515,0.9236
view1,1066,4,0,0.946,0.9233
view1,1067,4,0,0.9403,0.923
view1,1068,4,0,0.9383,0.9226
view1,1069,4,0,0.9388,0.9221
view1,1070,4,0,0.9382,0.9216
view1,1071,4,0,0.9385,0.9213
view1,1072,4,0,0.9361,0.9212
view1,1073,4,0,0.9392,0.9211
view1,1074,4,0,0.9365,0.9208
view1,1075,4,0,0.9405,0.9206
view1,1076,4,0,0.9449,0.9206
view1,1077,4,0,0.9366,0.9205
view1,1078,4,0,0.9365,0.9203
view1,1079,4,0,0.9359,0.9202
view1,1080,4,0,0.9393,0.92
view1,1081,4,0,0.9389,0.9199
view1,1082,4,0,0.9462,0.9197
view1,1083,4,0,0.9395,0.9196
view1,1084,4,0,0.9319,0.9195
view1,1085,4,0,0.9279,0.9192
view1,1086,4,0,0.9206,0.9186
view1,1087,4,1,0.907,0.9175
view1,1088,4,0,0.984,0.9163
view1,1089,4,0,0.9827,0.9157
view1,1090,4,0,0.9833,0.915
view1,1091,4,0,0.9749,0.914
view1,1092,4,0,0.9706,0.9139
view1,1093,4,0,0.9647,0.9132
view1,1094,4,0,0.9626,0.9126
view1,1095,4,0,0.9572,0.9124
view1,1096,4,0,0.9507,0.9125
view1,1097,4,0,0.9369,0.9123
view1,1098,4,0,0.9426,0.9119
view1,1099,4,0,0.945,0.9118
view1,1100,4,0,0.9506,0.9116
view1,1101,4,0,0.9509,0.9116
view1,1102,4,0,0.9451,0.9115
view1,1103,4,0,0.9405,0.9116
view1,1104,4,0,0.9391,0.9117
view1,1105,4,0,0.9295,0.9116
view1,1106,4,0,0.9242,0.9113
view1,1107,4,0,0.931,0.911
view1,1108,4,0,0.9433,0.9107
view1,1109,4,0,0.9364,0.9105
view1,1110,4,0,0.9411,0.9103
view1,1111,4,0,0.9346,0.9101
view1,1112,4,0,0.9202,0.9095
view1,1113,4,1,0.8413,0.9042
view1,1114,4,0,0.9727,0.9036
view1,1115,4,0,0.9497,0.8966
view1,1116,4,0,0.9519,0.8961
view1,1117,4,0,0.9367,0.8956
view1,1118,4,0,0.9372,0.895
view1,1119,4,0,0.9377,0.8949
view1,1120,4,0,0.9289,0.8945
view1,1121,4,0,0.93,0.8943
view1,1122,4,0,0.9155,0.8906
view1,1123,4,0,0.9068,0.8846
view1,1124,4,0,0.9011,0.8812
view1,1125,4,0,0.9075,0.8789
view1,1126,4,0,0.915,0.8789
view1,1127,4,0,0.917,0.8787
view1,1128,4,0,0.9179,0.8786
view1,1129,4,0,0.8881,0.8749
view1,1130,4,0,0.8882,0.8713
view1,1131,4,0,0.8743,0.8672
view1,1132,4,0,0.87,0.8633
view1,1133,4,0,0.8632,0.8596
view1,1134,4,1,0.8534,0.8545
view1,1135,4,0,0.9694,0.8543
view1,1136,4,0,0.9414,0.8523
view1,1137,4,0,0.933,0.8522
view1,1138,4,0,0.9408,0.8499
view1,1139,4,0,0.9103,0.8478
view1,1140,4,0,0.9055,0.8478
view1,1141,4,0,0.9057,0.8479
view1,1142,4,0,0.9041,0.8478
view1,1143,4,0,0.8947,0.8461
view1,1144,4,0,0.9216,0.8459
view1,1145,4,0,0.9289,0.846
view1,1146,4,0,0.9194,0.846
view1,1147,4,0,0.918,0.846
view1,1148,4,0,0.9078,0.8459
view1,1149,4,0,0.9054,0.8459
view1,1150,4,0,0.9009,0.8458
view1,1151,4,0,0.9228,0.8459
view1,1152,4,0,0.9253,0.8458
view1,1153,4,0,0.9211,0.846
view1,1154,4,0,0.9261,0.8461
view1,1155,4,0,0.9287,0.846
view1,1156,4,0,0.9263,0.8458
view1,1157,4,0,0.9327,0.846
view1,1158,4,0,0.9312,0.846
view1,1159,4,0,0.9263,0.846
view1,1160,4,0,0.9227,0.8459
view1,1161,4,0,0.9145,0.8459
view1,1162,4,0,0.9222,0.8458
view1,1163,4,0,0.9332,0.8458
view1,1164,4,0,0.9235,0.8457
view1,1165,4,0,0.9332,0.8457
view1,1166,4,0,0.9422,0.8458
view1,1167,4,0,0.9328,0.8459
view1,1168,4,0,0.9382,0.846
view1,1169,4,0,0.951,0.8462
view1,1170,4,0,0.9488,0.8463
view1,1171,4,0,0.9434,0.8464
view1,1172,4,0,0.9481,0.8465
view1,1173,4,0,0.9367,0.8466
view1,1174,4,0,0.9367,0.8468
view1,1175,4,0,0.9388,0.8468
view1,1176,4,0,0.9446,0.8469
view1,1177,4,0,0.9406,0.8471
view1,1178,4,0,0.945,0.8472
view1,1179,4,0,0.9316,0.8471
view1,1180,4,0,0.9293,0.8472
view1,1181,4,0,0.9274,0.8472
view1,1182,4,0,0.9142,0.8471
view1,1183,4,0,0.9368,0.8472
view1,1184,4,0,0.9307,0.8473
view1,1185,4,0,0.9266,0.8471
view1,1186,4,0,0.922,0.847
view1,1187,4,0,0.9341,0.847
view1,1188,4,0,0.9256,0.8471
view1,1189,4,0,0.9312,0.8469
view1,1190,4,0,0.9346,0.8468
view1,1191,4,0,0.9358,0.8468
view1,1192,4,0,0.9425,0.8468
view1,1193,4,0,0.9513,0.8468
view1,1194,4,0,0.9446,0.8469
view1,1195,4,0,0.9368,0.847
view1,1196,4,0,0.9362,0.8471
view1,1197,4,0,0.9312,0.8472
view1,1198,4,0,0.9354,0.8473
view1,1199,4,0,0.9317,0.8474
view1,1200,4,0,0.932,0.8474
view1,1201,4,0,0.9402,0.8475
view1,1202,4,0,0.9462,0.8475
view1,1203,4,0,0.9429,0.8475
view1,1204,4,0,0.9363,0.8474
view1,1205,4,0,0.9332,0.8471
view1,1206,4,0,0.9256,0.847
view1,1207,4,0,0.9272,0.8466
view1,1208,4,0,0.9294,0.8464
view1,1209,4,0,0.9318,0.8462
view1,1210,4,0,0.9199,0.8457
view1,1211,4,0,0.9233,0.8453
view1,1212,4,0,0.9264,0.845
view1,1213,4,0,0.927,0.8447
view1,1214,4,0,0.9249,0.8444
view1,1215,4,0,0.9249,0.8441
view1,1216,4,0,0.9289,0.8438
view1,1217,4,0,0.9339,0.8434
view1,1218,4,0,0.9301,0.843
view1,1219,4,0,0.9286,0.8425
view1,1220,4,0,0.9227,0.8419
view1,1221,4,0,0.9289,0.8415
view1,1222,4,0,0.9346,0.8413
view1,1223,4,0,0.9376,0.8411
view1,1224,4,0,0.931,0.8409
view1,1225,4,0,0.9356,0.8405
view1,1226,4,0,0.9276,0.8403
view1,1227,4,0,0.9248,0.8401
view1,1228,4,0,0.9243,0.8399
view1,1229,4,0,0.9276,0.8397
view1,1230,4,0,0.9248,0.8396
view1,1231,4,0,0.9249,0.8394
view1,1232,4,0,0.9308,0.8392
view1,1233,4,0,0.9329,0.839
view1,1234,4,0,0.9406,0.8388
view1,1235,4,0,0.9267,0.8386
view1,1236,4,0,0.9298,0.8386
view1,1237,4,0,0.9243,0.8386
view1,1238,4,0,0.9345,0.8385
view1,1239,4,0,0.9282,0.8384
view1,1240,4,0,0.937,0.8383
view1,1241,4,0,0.9268,0.8382
view1,1242,4,0,0.9333,0.8382
view1,1243,4,0,0.9261,0.838
view1,1244,4,0,0.9327,0.8379
view1,1245,4,0,0.9236,0.8377
view1,1246,4,0,0.9313,0.8375
view1,1247,4,0,0.9217,0.8371
view1,1248,4,0,0.9171,0.8368
view1,1249,4,0,0.9058,0.8364
view1,1250,5,1,0.0,0.85
view1,1251,5,0,0.9784,0.85
view1,1252,5,0,0.9728,0.9728
view1,1253,5,1,0.9678,0.9687
view1,1254,5,0,0.979,0.9701
view1,1255,5,0,0.9794,0.9678
view1,1256,5,0,0.9718,0.9627
view1,1257,5,0,0.975,0.9628
view1,1258,5,0,0.9689,0.9614
view1,1259,5,0,0.9645,0.9593
view1,1260,5,0,0.9614,0.9582
view1,1261,5,0,0.9642,0.9582
view1,1262,5,0,0.9656,0.9574
view1,1263,5,0,0.9613,0.9562
view1,1264,5,0,0.9581,0.9554
view1,1265,5,0,0.9573,0.955
view1,1266,5,0,0.9611,0.9548
view1,1267,5,1,0.9501,0.9531
view1,1268,5,0,0.9891,0.9519
view1,1269,5,0,0.9843,0.9512
view1,1270,5,0,0.9785,0.9509
view1,1271,5,0,0.98,0.9503
view1,1272,5,0,0.9711,0.9501
view1,1273,5,0,0.9728,0.9502
view1,1274,5,0,0.9707,0.9497
view1,1275,5,0,0.9658,0.9473
view1,1276,5,0,0.9619,0.9453
view1,1277,5,0,0.9638,0.9445
view1,1278,5,0,0.9691,0.9444
view1,1279,5,0,0.9703,0.9444
view1,1280,5,0,0.9469,0.9424
view1,1281,5,0,0.9652,0.9422
view1,1282,5,0,0.9606,0.9415
view1,1283,5,0,0.957,0.9411
view1,1284,5,0,0.9545,0.9405
view1,1285,5,0,0.9503,0.9389
view1,1286,5,0,0.9545,0.9385
view1,1287,5,0,0.9415,0.9375
view1,1288,5,1,0.924,0.9359
view1,1289,5,0,0.984,0.9347
view1,1290,5,0,0.9767,0.9341
view1,1291,5,0,0.9704,0.9342
view1,1292,5,0,0.9636,0.9338
view1,1293,5,0,0.9595,0.9333
view1,1294,5,0,0.9637,0.9334
view1,1295,5,0,0.9606,0.9328
view1,1296,5,0,0.9608,0.9328
view1,1297,5,0,0.9573,0.9325
view1,1298,5,0,0.9499,0.9321
view1,1299,5,0,0.9477,0.9322
view1,1300,5,0,0.9433,0.9321
view1,1301,5,0,0.9529,0.9319
view1,1302,5,0,0.9479,0.9319
view1,1303,5,0,0.9462,0.9316
view1,1304,5,0,0.944,0.9313
view1,1305,5,0,0.9487,0.9311
view1,1306,5,0,0.9388,0.9305
view1,1307,5,0,0.9331,0.9291
view1,1308,5,0,0.9411,0.9285
view1,1309,5,0,0.9382,0.9276
view1,1310,5,0,0.9431,0.9269
view1,1311,5,0,0.9358,0.9262
view1,1312,5,0,0.9316,0.9253
view1,1313,5,1,0.9213,0.9241
view1,1314,5,0,0.9862,0.9223
view1,1315,5,0,0.9793,0.9219
view1,1316,5,0,0.9789,0.9209
view1,1317,5,0,0.9771,0.9203
view1,1318,5,0,0.976,0.9198
view1,1319,5,0,0.9632,0.9197
view1,1320,5,0,0.9602,0.9195
view1,1321,5,0,0.9657,0.9189
view1,1322,5,0,0.9685,0.919
view1,1323,5,0,0.9567,0.919
view1,1324,5,0,0.9608,0.9191
view1,1325,5,0,0.9588,0.919
view1,1326,5,0,0.9624,0.9185
view1,1327,5,0,0.9541,0.9181
view1,1328,5,0,0.9551,0.9177
view1,1329,5,0,0.9564,0.9176
view1,1330,5,0,0.9474,0.9175
view1,1331,5,0,0.9425,0.9173
view1,1332,5,0,0.9421,0.9169
view1,1333,5,0,0.9382,0.9168
view1,1334,5,0,0.9475,0.9166
view1,1335,5,0,0.942,0.9166
view1,1336,5,0,0.9357,0.9164
view1,1337,5,0,0.9429,0.9164
view1,1338,5,0,0.9509,0.9164
view1,1339,5,0,0.952,0.9164
view1,1340,5,0,0.9508,0.9163
view1,1341,5,0,0.9459,0.916
view1,1342,5,0,0.9407,0.9158
view1,1343,5,0,0.9343,0.9154
view1,1344,5,0,0.9387,0.9154
view1,1345,5,0,0.9508,0.9152
view1,1346,5,0,0.9478,0.9149
view1,1347,5,0,0.9396,0.9145
view1,1348,5,0,0.9426,0.9142
view1,1349,5,0,0.9424,0.9139
view1,1350,5,0,0.9309,0.9135
view1,1351,5,0,0.9283,0.9131
view1,1352,5,0,0.9349,0.9127
view1,1353,5,0,0.9284,0.9122
view1,1354,5,0,0.9395,0.9119
view1,1355,5,0,0.938,0.9115
view1,1356,5,0,0.9284,0.9109
view1,1357,5,0,0.9444,0.9109
view1,1358,5,0,0.9234,0.9102
view1,1359,5,0,0.9397,0.9099
view1,1360,5,0,0.9438,0.9098
view1,1361,5,0,0.9388,0.9095
view1,1362,5,0,0.939,0.9092
view1,1363,5,0,0.9508,0.9091
view1,1364,5,0,0.948,0.9091
view1,1365,5,0,0.9434,0.9089
view1,1366,5,0,0.9401,0.9085
view1,1367,5,0,0.9505,0.9085
view1,1368,5,0,0.9483,0.9084
view1,1369,5,0,0.961,0.9085
view1,1370,5,0,0.9618,0.9086
view1,1371,5,0,0.9647,0.9086
view1,1372,5,0,0.9635,0.9086
view1,1373,5,0,0.962,0.9087
view1,1374,5,0,0.9559,0.9086
view1,1375,5,0,0.9595,0.9086
view1,1376,5,0,0.9533,0.9086
view1,1377,5,0,0.9575,0.9085
view1,1378,5,0,0.9475,0.9083
view1,1379,5,0,0.9627,0.9083
view1,1380,5,0,0.9602,0.9083
view1,1381,5,0,0.9512,0.9083
view1,1382,5,0,0.9598,0.9083
view1,1383,5,0,0.9527,0.9082
view1,1384,5,0,0.9549,0.9083
view1,1385,5,0,0.9524,0.9082
view1,1386,5,0,0.951,0.9082
view1,1387,5,0,0.9569,0.908
view1,1388,5,0,0.95,0.9079
view1,1389,5,0,0.9579,0.9079
view1,1390,5,0,0.9448,0.9077
view1,1391,5,0,0.9397,0.9074
view1,1392,5,0,0.9365,0.9069
view1,1393,5,0,0.9445,0.9066
view1,1394,5,0,0.948,0.9063
view1,1395,5,0,0.9367,0.9059
view1,1396,5,0,0.9369,0.9057
view1,1397,5,0,0.9087,0.905
view1,1398,5,0,0.9469,0.9048
view1,1399,5,0,0.9459,0.9047
view1,1400,5,0,0.938,0.9046
view1,1401,5,0,0.9418,0.9045
view1,1402,5,0,0.9535,0.9044
view1,1403,5,0,0.9476,0.9043
view1,1404,5,0,0.9565,0.9043
view1,1405,5,0,0.9301,0.9039
view1,1406,5,0,0.9368,0.9036
view1,1407,5,0,0.9558,0.9036
view1,1408,5,0,0.9421,0.9036
view1,1409,5,0,0.9372,0.9035
view1,1410,5,0,0.9365,0.9034
view1,1411,5,0,0.9252,0.9032
view1,1412,5,0,0.9277,0.903
view1,1413,5,0,0.9238,0.9029
view1,1414,5,0,0.9125,0.9024
view1,1415,5,0,0.9191,0.9021
view1,1416,5,0,0.9306,0.902
view1,1417,5,0,0.9199,0.9018
view1,1418,5,0,0.9246,0.9016
view1,1419,5,0,0.9256,0.9015
view1,1420,5,0,0.9312,0.9014
view1,1421,5,0,0.9369,0.9013
view1,1422,5,0,0.9316,0.9011
view1,1423,5,0,0.9304,0.901
view1,1424,5,0,0.9365,0.9009
view1,1425,5,0,0.9315,0.9008
view1,1426,5,0,0.9301,0.9007
view1,1427,5,0,0.9199,0.9003
view1,1428,5,0,0.932,0.9002
view1,1429,5,0,0.923,0.9001
view1,1430,5,0,0.9273,0.9
view1,1431,5,0,0.9346,0.9
view1,1432,5,0,0.9458,0.9
view1,1433,5,0,0.939,0.9
view1,1434,5,0,0.9288,0.9
view1,1435,5,0,0.9291,0.9
view1,1436,5,0,0.9329,0.8999
view1,1437,5,0,0.9221,0.8997
view1,1438,5,0,0.9329,0.8997
view1,1439,5,0,0.9259,0.8995
view1,1440,5,0,0.9371,0.8995
view1,1441,5,0,0.9298,0.8994
view1,1442,5,0,0.9387,0.8995
view1,1443,5,0,0.9456,0.8996
view1,1444,5,0,0.9458,0.8996
view1,1445,5,0,0.9417,0.8997
view1,1446,5,0,0.9288,0.8996
view1,1447,5,0,0.9362,0.8997
view1,1448,5,0,0.9353,0.8997
view1,1449,5,0,0.9421,0.8998
view1,1450,5,0,0.9474,0.8998
view1,1451,5,0,0.9431,0.8999
view1,1452,5,0,0.9403,0.8999
view1,1453,5,0,0.9427,0.9
view1,1454,5,0,0.9291,0.9
view1,1455,5,0,0.9467,0.9001
view1,1456,5,0,0.9451,0.9002
view1,1457,5,0,0.9402,0.9002
view1,1458,5,0,0.936,0.9002
view1,1459,5,0,0.9458,0.9003
view1,1460,5,0,0.9448,0.9003
